arm,seed,step,E0/n_learnable,E0/success,E0/success_all,E0/mean_steps,E1/n_learnable,E1/success,E1/success_all,E1/mean_steps,E1b/n_learnable,E1b/success,E1b/success_all,E1b/mean_steps,E2/n_learnable,E2/success,E2/success_all,E2/mean_steps,E3a/n_learnable,E3a/success,E3a/success_all,E3a/mean_steps,E3b/n_learnable,E3b/success,E3b/success_all,E3b/mean_steps,E4/n_learnable,E4/success,E4/success_all,E4/mean_steps,E5/n_learnable,E5/success,E5/success_all,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,15,204800,282,0.9680851063829787,0.91,495.1666666666667,138,0.9782608695652174,0.9,493.28985507246375,93,0.956989247311828,0.89,481.23655913978496,95,0.9894736842105263,0.94,496.2526315789474,96,0.9895833333333334,0.95,495.3229166666667,92,0.9782608695652174,0.9,494.1847826086956,99,0.9494949494949495,0.94,493.3030303030303,272,0.9227941176470589,0.784375,477.6617647058824,1458,1458,59.695467948913574
A,15,0,282,0.0,0.0,38.58510638297872,138,0.0,0.0,39.80434782608695,93,0.0,0.0,42.634408602150536,95,0.0,0.0,40.63157894736842,96,0.0,0.0,52.21875,92,0.0,0.0,41.108695652173914,99,0.0,0.0,28.484848484848484,272,0.0,0.0,42.5735294117647,1342,685,60.330223083496094
A,15,20480,282,0.03546099290780142,0.03333333333333333,136.25177304964538,138,0.0,0.0,128.3695652173913,93,0.010752688172043012,0.01,144.8709677419355,95,0.010526315789473684,0.01,126.47368421052632,96,0.07291666666666667,0.07,165.85416666666666,92,0.043478260869565216,0.04,154.2173913043478,99,0.010101010101010102,0.01,102.56565656565657,272,0.07352941176470588,0.0625,162.1691176470588,1342,685,60.330223083496094
A,15,40960,282,0.9361702127659575,0.88,482.49645390070924,138,0.9782608695652174,0.9,494.4927536231884,93,0.978494623655914,0.91,491.4516129032258,95,0.968421052631579,0.92,490.2315789473684,96,0.96875,0.93,490.78125,92,0.9347826086956522,0.86,479.5217391304348,99,0.8686868686868687,0.86,452.95959595959596,272,0.7463235294117647,0.634375,422.43382352941177,1342,685,60.330223083496094
A,15,61440,282,0.19858156028368795,0.18666666666666668,307.81205673758865,138,0.13043478260869565,0.12,307.5289855072464,93,0.12903225806451613,0.12,299.8709677419355,95,0.1368421052631579,0.13,289.2526315789474,96,0.1875,0.18,305.3333333333333,92,0.1956521739130435,0.18,305.9891304347826,99,0.06060606060606061,0.06,241.06060606060606,272,0.1801470588235294,0.153125,330.2132352941176,1342,685,60.330223083496094
A,15,81920,282,0.8936170212765957,0.84,473.1595744680851,138,0.9637681159420289,0.8866666666666667,489.2971014492754,93,0.967741935483871,0.9,487.9139784946237,95,0.9578947368421052,0.91,485.3263157894737,96,0.9895833333333334,0.95,495.84375,92,0.9347826086956522,0.86,481.17391304347825,99,0.8484848484848485,0.84,447.1010101010101,272,0.7132352941176471,0.60625,425.0514705882353,1342,685,60.330223083496094
A,15,102400,282,0.3262411347517731,0.30666666666666664,362.6985815602837,138,0.3115942028985507,0.2866666666666667,372.34057971014494,93,0.26881720430107525,0.25,361.5376344086022,95,0.24210526315789474,0.23,345.3157894736842,96,0.23958333333333334,0.23,358.3541666666667,92,0.29347826086956524,0.27,372.69565217391306,99,0.1717171717171717,0.17,298.09090909090907,272,0.3492647058823529,0.296875,391.3014705882353,1342,685,60.330223083496094
A,15,122880,282,0.9574468085106383,0.9,489.14539007092196,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.6989247311828,95,1.0,0.95,500.0,96,0.9895833333333334,0.95,495.8229166666667,92,0.9891304347826086,0.91,495.45652173913044,99,0.8686868686868687,0.86,456.93939393939394,272,0.8125,0.690625,458.7720588235294,1342,685,60.330223083496094
A,15,143360,282,0.9893617021276596,0.93,496.9645390070922,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.5698924731183,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,495.4021739130435,99,0.9797979797979798,0.97,494.5959595959596,272,0.8602941176470589,0.73125,468.3639705882353,1342,685,60.330223083496094
A,15,163840,282,0.03546099290780142,0.03333333333333333,219.59574468085106,138,0.021739130434782608,0.02,218.15942028985506,93,0.021505376344086023,0.02,219.31182795698925,95,0.042105263157894736,0.04,233.7157894736842,96,0.020833333333333332,0.02,215.92708333333334,92,0.03260869565217391,0.03,222.58695652173913,99,0.06060606060606061,0.06,228.23232323232324,272,0.022058823529411766,0.01875,216.78308823529412,1342,685,60.330223083496094
A,15,184320,282,0.1950354609929078,0.18333333333333332,332.4432624113475,138,0.16666666666666666,0.15333333333333332,335.9130434782609,93,0.07526881720430108,0.07,314.9139784946237,95,0.22105263157894736,0.21,341.6,96,0.1875,0.18,325.65625,92,0.2826086956521739,0.26,345.8804347826087,99,0.2222222222222222,0.22,304.2323232323232,272,0.16911764705882354,0.14375,338.1507352941176,1342,685,60.330223083496094
A,15,204800,282,0.12411347517730496,0.11666666666666667,256.3049645390071,138,0.057971014492753624,0.05333333333333334,248.57246376811594,93,0.053763440860215055,0.05,241.61290322580646,95,0.11578947368421053,0.11,264.70526315789476,96,0.041666666666666664,0.04,241.14583333333334,92,0.11956521739130435,0.11,263.2173913043478,99,0.12121212121212122,0.12,247.6161616161616,272,0.07352941176470588,0.0625,252.36029411764707,1342,685,60.330223083496094
N,16,0,282,0.0,0.0,34.851063829787236,138,0.0,0.0,36.23913043478261,93,0.0,0.0,40.18279569892473,95,0.0,0.0,37.810526315789474,96,0.0,0.0,50.708333333333336,92,0.0,0.0,34.65217391304348,99,0.0,0.0,27.727272727272727,272,0.0,0.0,38.783088235294116,1421,1421,59.1123149394989
N,16,20480,282,0.02127659574468085,0.02,189.5035460992908,138,0.0,0.0,181.6086956521739,93,0.0,0.0,183.32258064516128,95,0.0,0.0,176.23157894736843,96,0.041666666666666664,0.04,196.45833333333334,92,0.021739130434782608,0.02,188.02173913043478,99,0.030303030303030304,0.03,169.46464646464648,272,0.058823529411764705,0.05,179.68382352941177,1421,1421,59.1123149394989
N,16,40960,282,0.25886524822695034,0.24333333333333335,355.40070921985813,138,0.1956521739130435,0.18,354.0289855072464,93,0.23655913978494625,0.22,350.60215053763443,95,0.22105263157894736,0.21,332.69473684210527,96,0.20833333333333334,0.2,347.5,92,0.2717391304347826,0.25,347.2173913043478,99,0.1919191919191919,0.19,298.7676767676768,272,0.27941176470588236,0.2375,372.69117647058823,1421,1421,59.1123149394989
N,16,61440,282,0.4645390070921986,0.43666666666666665,419.89716312056737,138,0.5217391304347826,0.48,435.036231884058,93,0.43010752688172044,0.4,420.7956989247312,95,0.47368421052631576,0.45,425.4526315789474,96,0.4791666666666667,0.46,419.0833333333333,92,0.5217391304347826,0.48,424.8695652173913,99,0.41414141414141414,0.41,382.04040404040404,272,0.4411764705882353,0.375,422.2904411764706,1421,1421,59.1123149394989
N,16,81920,282,0.07801418439716312,0.07333333333333333,233.6595744680851,138,0.028985507246376812,0.02666666666666667,231.34782608695653,93,0.021505376344086023,0.02,220.06451612903226,95,0.07368421052631578,0.07,244.77894736842106,96,0.010416666666666666,0.01,236.17708333333334,92,0.06521739130434782,0.06,245.4673913043478,99,0.08080808080808081,0.08,222.78787878787878,272,0.014705882352941176,0.0125,222.78676470588235,1421,1421,59.1123149394989
N,16,102400,282,0.03900709219858156,0.03666666666666667,250.88652482269504,138,0.021739130434782608,0.02,248.7173913043478,93,0.010752688172043012,0.01,250.09677419354838,95,0.010526315789473684,0.01,259.3263157894737,96,0.052083333333333336,0.05,247.9375,92,0.043478260869565216,0.04,253.33695652173913,99,0.0707070707070707,0.07,258.5050505050505,272,0.01838235294117647,0.015625,242.98529411764707,1421,1421,59.1123149394989
N,16,122880,282,0.3475177304964539,0.32666666666666666,386.0673758865248,138,0.34057971014492755,0.31333333333333335,394.4710144927536,93,0.25806451612903225,0.24,381.01075268817203,95,0.3894736842105263,0.37,396.0,96,0.3333333333333333,0.32,382.5625,92,0.43478260869565216,0.4,397.25,99,0.30303030303030304,0.3,355.3636363636364,272,0.24632352941176472,0.209375,389.44485294117646,1421,1421,59.1123149394989
N,16,143360,282,0.01773049645390071,0.016666666666666666,243.94326241134752,138,0.007246376811594203,0.006666666666666667,244.45652173913044,93,0.010752688172043012,0.01,245.70967741935485,95,0.0,0.0,248.8842105263158,96,0.0,0.0,243.33333333333334,92,0.010869565217391304,0.01,242.19565217391303,99,0.030303030303030304,0.03,249.83838383838383,272,0.014705882352941176,0.0125,239.18382352941177,1421,1421,59.1123149394989
N,16,163840,282,0.9574468085106383,0.9,496.1099290780142,138,0.9855072463768116,0.9066666666666666,498.8985507246377,93,1.0,0.93,500.0,95,0.9894736842105263,0.94,499.13684210526316,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,494.30434782608694,99,0.9595959595959596,0.95,497.92929292929296,272,0.9044117647058824,0.76875,479.70588235294116,1421,1421,59.1123149394989
N,16,184320,282,0.9539007092198581,0.8966666666666666,492.86524822695037,138,0.9782608695652174,0.9,497.3840579710145,93,0.978494623655914,0.91,497.7096774193548,95,0.9894736842105263,0.94,499.0736842105263,96,1.0,0.96,500.0,92,0.9456521739130435,0.87,491.44565217391306,99,0.9494949494949495,0.94,492.22222222222223,272,0.9338235294117647,0.79375,492.7720588235294,1421,1421,59.1123149394989
N,16,204800,282,0.9539007092198581,0.8966666666666666,494.968085106383,138,0.9927536231884058,0.9133333333333333,499.7826086956522,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,498.0326086956522,99,0.9797979797979798,0.97,499.3838383838384,272,0.9375,0.796875,490.4779411764706,1421,1421,59.1123149394989
S_sa,15,0,282,0.0,0.0,38.58510638297872,138,0.0,0.0,39.80434782608695,93,0.0,0.0,42.634408602150536,95,0.0,0.0,40.63157894736842,96,0.0,0.0,52.21875,92,0.0,0.0,41.108695652173914,99,0.0,0.0,28.484848484848484,272,0.0,0.0,42.5735294117647,1467,1467,60.4785258769989
S_sa,15,20480,282,0.08156028368794327,0.07666666666666666,204.04609929078015,138,0.043478260869565216,0.04,208.65217391304347,93,0.021505376344086023,0.02,202.96774193548387,95,0.05263157894736842,0.05,193.7263157894737,96,0.041666666666666664,0.04,209.33333333333334,92,0.08695652173913043,0.08,209.93478260869566,99,0.010101010101010102,0.01,162.88888888888889,272,0.09926470588235294,0.084375,224.99264705882354,1467,1467,60.4785258769989
S_sa,15,40960,282,0.031914893617021274,0.03,202.51418439716312,138,0.028985507246376812,0.02666666666666667,204.5144927536232,93,0.010752688172043012,0.01,199.58064516129033,95,0.010526315789473684,0.01,201.9578947368421,96,0.020833333333333332,0.02,212.30208333333334,92,0.06521739130434782,0.06,216.1304347826087,99,0.030303030303030304,0.03,185.66666666666666,272,0.011029411764705883,0.009375,200.90073529411765,1467,1467,60.4785258769989
S_sa,15,61440,282,0.02127659574468085,0.02,202.03191489361703,138,0.0,0.0,203.2463768115942,93,0.010752688172043012,0.01,203.4516129032258,95,0.010526315789473684,0.01,199.70526315789473,96,0.041666666666666664,0.04,210.20833333333334,92,0.07608695652173914,0.07,213.32608695652175,99,0.020202020202020204,0.02,179.1010101010101,272,0.007352941176470588,0.00625,206.4375,1467,1467,60.4785258769989
S_sa,15,81920,282,0.0673758865248227,0.06333333333333334,240.13475177304966,138,0.036231884057971016,0.03333333333333333,244.78985507246378,93,0.043010752688172046,0.04,236.6021505376344,95,0.031578947368421054,0.03,236.8842105263158,96,0.03125,0.03,241.14583333333334,92,0.07608695652173914,0.07,250.66304347826087,99,0.050505050505050504,0.05,208.82828282828282,272,0.04044117647058824,0.034375,243.14705882352942,1467,1467,60.4785258769989
S_sa,15,102400,282,0.05673758865248227,0.05333333333333334,232.9255319148936,138,0.021739130434782608,0.02,225.2391304347826,93,0.021505376344086023,0.02,218.48387096774192,95,0.0,0.0,210.85263157894738,96,0.010416666666666666,0.01,220.01041666666666,92,0.06521739130434782,0.06,223.6086956521739,99,0.04040404040404041,0.04,187.8989898989899,272,0.058823529411764705,0.05,248.27941176470588,1467,1467,60.4785258769989
S_sa,15,122880,282,0.03546099290780142,0.03333333333333333,229.04609929078015,138,0.014492753623188406,0.013333333333333334,228.3913043478261,93,0.043010752688172046,0.04,229.01075268817203,95,0.042105263157894736,0.04,230.74736842105264,96,0.041666666666666664,0.04,235.80208333333334,92,0.09782608695652174,0.09,239.84782608695653,99,0.06060606060606061,0.06,208.53535353535352,272,0.022058823529411766,0.01875,233.37867647058823,1467,1467,60.4785258769989
S_sa,15,143360,282,0.0851063829787234,0.08,291.0390070921986,138,0.050724637681159424,0.04666666666666667,287.39130434782606,93,0.06451612903225806,0.06,283.3225806451613,95,0.05263157894736842,0.05,272.5578947368421,96,0.08333333333333333,0.08,278.875,92,0.11956521739130435,0.11,294.5217391304348,99,0.0707070707070707,0.07,243.5151515151515,272,0.10294117647058823,0.0875,317.95588235294116,1467,1467,60.4785258769989
S_sa,15,163840,282,0.8794326241134752,0.8266666666666667,487.86524822695037,138,0.9202898550724637,0.8466666666666667,493.536231884058,93,0.9032258064516129,0.84,488.96774193548384,95,0.9263157894736842,0.88,492.0210526315789,96,0.9270833333333334,0.89,493.59375,92,0.8804347826086957,0.81,483.32608695652175,99,0.7878787878787878,0.78,469.3939393939394,272,0.8014705882352942,0.68125,469.4227941176471,1467,1467,60.4785258769989
S_sa,15,184320,282,0.9787234042553191,0.92,496.89716312056737,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,1.0,0.92,500.0,99,0.9696969696969697,0.96,493.3939393939394,272,0.8823529411764706,0.75,475.5367647058824,1467,1467,60.4785258769989
S_sa,15,204800,282,0.9893617021276596,0.93,496.98581560283685,138,0.9927536231884058,0.9133333333333333,499.90579710144925,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,494.5978260869565,99,0.9797979797979798,0.97,494.989898989899,272,0.8455882352941176,0.71875,457.37132352941177,1467,1467,60.4785258769989
B_sa,15,0,282,0.0,0.0,38.58510638297872,138,0.0,0.0,39.80434782608695,93,0.0,0.0,42.634408602150536,95,0.0,0.0,40.63157894736842,96,0.0,0.0,52.21875,92,0.0,0.0,41.108695652173914,99,0.0,0.0,28.484848484848484,272,0.0,0.0,42.5735294117647,1554,783,60.55956816673279
B_sa,15,20480,282,0.04964539007092199,0.04666666666666667,108.84397163120568,138,0.007246376811594203,0.006666666666666667,93.97101449275362,93,0.010752688172043012,0.01,97.75268817204301,95,0.010526315789473684,0.01,92.16842105263157,96,0.09375,0.09,132.67708333333334,92,0.043478260869565216,0.04,112.1413043478261,99,0.0,0.0,73.17171717171718,272,0.08823529411764706,0.075,136.01470588235293,1554,783,60.55956816673279
B_sa,15,40960,282,0.05319148936170213,0.05,220.4290780141844,138,0.028985507246376812,0.02666666666666667,221.05072463768116,93,0.021505376344086023,0.02,217.752688172043,95,0.0,0.0,205.2736842105263,96,0.03125,0.03,223.61458333333334,92,0.05434782608695652,0.05,221.95652173913044,99,0.020202020202020204,0.02,180.0,272,0.058823529411764705,0.05,235.0183823529412,1554,783,60.55956816673279
B_sa,15,61440,282,0.20567375886524822,0.19333333333333333,265.8510638297872,138,0.12318840579710146,0.11333333333333333,264.7028985507246,93,0.11827956989247312,0.11,260.3763440860215,95,0.12631578947368421,0.12,246.42105263157896,96,0.22916666666666666,0.22,276.875,92,0.1956521739130435,0.18,264.85869565217394,99,0.06060606060606061,0.06,196.77777777777777,272,0.17647058823529413,0.15,288.2647058823529,1554,783,60.55956816673279
B_sa,15,81920,282,0.8971631205673759,0.8433333333333334,469.2163120567376,138,0.9492753623188406,0.8733333333333333,484.72463768115944,93,0.9247311827956989,0.86,471.3010752688172,95,0.9052631578947369,0.86,472.87368421052633,96,0.90625,0.87,480.3854166666667,92,0.9239130434782609,0.85,472.6630434782609,99,0.797979797979798,0.79,430.82828282828285,272,0.7720588235294118,0.65625,434.6102941176471,1554,783,60.55956816673279
B_sa,15,102400,282,0.9716312056737588,0.9133333333333333,497.0673758865248,138,0.9782608695652174,0.9,498.3840579710145,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.967391304347826,0.89,489.1195652173913,99,0.9292929292929293,0.92,487.74747474747477,272,0.875,0.74375,474.99264705882354,1554,783,60.55956816673279
B_sa,15,122880,282,0.03900709219858156,0.03666666666666667,200.13475177304966,138,0.036231884057971016,0.03333333333333333,206.82608695652175,93,0.03225806451612903,0.03,201.70967741935485,95,0.031578947368421054,0.03,214.6315789473684,96,0.010416666666666666,0.01,198.25,92,0.03260869565217391,0.03,206.81521739130434,99,0.04040404040404041,0.04,205.75757575757575,272,0.01838235294117647,0.015625,195.5183823529412,1554,783,60.55956816673279
B_sa,15,143360,282,0.11347517730496454,0.10666666666666667,285.9609929078014,138,0.09420289855072464,0.08666666666666667,287.5869565217391,93,0.06451612903225806,0.06,275.6774193548387,95,0.031578947368421054,0.03,271.1684210526316,96,0.08333333333333333,0.08,276.90625,92,0.11956521739130435,0.11,279.2717391304348,99,0.04040404040404041,0.04,239.73737373737373,272,0.09926470588235294,0.084375,300.99632352941177,1554,783,60.55956816673279
B_sa,15,163840,282,0.06028368794326241,0.056666666666666664,229.74113475177305,138,0.021739130434782608,0.02,226.78985507246378,93,0.010752688172043012,0.01,218.7311827956989,95,0.05263157894736842,0.05,245.30526315789473,96,0.041666666666666664,0.04,235.38541666666666,92,0.08695652173913043,0.08,245.0108695652174,99,0.09090909090909091,0.09,227.2828282828283,272,0.01838235294117647,0.015625,219.45955882352942,1554,783,60.55956816673279
B_sa,15,184320,282,0.05673758865248227,0.05333333333333334,247.12056737588654,138,0.021739130434782608,0.02,248.81884057971016,93,0.0,0.0,236.7311827956989,95,0.06315789473684211,0.06,260.0,96,0.041666666666666664,0.04,250.33333333333334,92,0.09782608695652174,0.09,261.6304347826087,99,0.04040404040404041,0.04,229.83838383838383,272,0.025735294117647058,0.021875,247.21691176470588,1554,783,60.55956816673279
B_sa,15,204800,282,0.03900709219858156,0.03666666666666667,223.78014184397162,138,0.028985507246376812,0.02666666666666667,221.05072463768116,93,0.053763440860215055,0.05,223.8279569892473,95,0.010526315789473684,0.01,232.4842105263158,96,0.020833333333333332,0.02,219.77083333333334,92,0.043478260869565216,0.04,227.6086956521739,99,0.0707070707070707,0.07,230.91919191919192,272,0.014705882352941176,0.0125,212.36029411764707,1554,783,60.55956816673279
A,16,0,282,0.0,0.0,34.851063829787236,138,0.0,0.0,36.23913043478261,93,0.0,0.0,40.18279569892473,95,0.0,0.0,37.810526315789474,96,0.0,0.0,50.708333333333336,92,0.0,0.0,34.65217391304348,99,0.0,0.0,27.727272727272727,272,0.0,0.0,38.783088235294116,1510,760,59.94272708892822
A,16,20480,282,0.0,0.0,143.40425531914894,138,0.0,0.0,143.1086956521739,93,0.0,0.0,140.63440860215053,95,0.0,0.0,140.54736842105262,96,0.0,0.0,148.69791666666666,92,0.010869565217391304,0.01,145.56521739130434,99,0.0,0.0,131.3838383838384,272,0.007352941176470588,0.00625,129.47794117647058,1510,760,59.94272708892822
A,16,40960,282,0.20567375886524822,0.19333333333333333,290.8829787234043,138,0.13768115942028986,0.12666666666666668,281.1521739130435,93,0.16129032258064516,0.15,282.97849462365593,95,0.17894736842105263,0.17,272.8421052631579,96,0.1875,0.18,298.3020833333333,92,0.2608695652173913,0.24,297.1847826086956,99,0.1717171717171717,0.17,237.9090909090909,272,0.1801470588235294,0.153125,298.0477941176471,1510,760,59.94272708892822
A,16,61440,282,0.09929078014184398,0.09333333333333334,264.1666666666667,138,0.043478260869565216,0.04,247.97826086956522,93,0.07526881720430108,0.07,251.06451612903226,95,0.09473684210526316,0.09,246.6421052631579,96,0.11458333333333333,0.11,261.9270833333333,92,0.15217391304347827,0.14,273.82608695652175,99,0.09090909090909091,0.09,223.05050505050505,272,0.12867647058823528,0.109375,280.74264705882354,1510,760,59.94272708892822
A,16,81920,282,0.22695035460992907,0.21333333333333335,327.6418439716312,138,0.21739130434782608,0.2,319.1376811594203,93,0.16129032258064516,0.15,319.0537634408602,95,0.18947368421052632,0.18,299.9789473684211,96,0.2604166666666667,0.25,344.7395833333333,92,0.17391304347826086,0.16,293.3695652173913,99,0.24242424242424243,0.24,283.62626262626264,272,0.09558823529411764,0.08125,294.05882352941177,1510,760,59.94272708892822
A,16,102400,282,0.12411347517730496,0.11666666666666667,277.61347517730496,138,0.07246376811594203,0.06666666666666667,266.3478260869565,93,0.0967741935483871,0.09,271.3440860215054,95,0.09473684210526316,0.09,255.17894736842106,96,0.11458333333333333,0.11,268.28125,92,0.15217391304347827,0.14,282.6195652173913,99,0.08080808080808081,0.08,230.1919191919192,272,0.1801470588235294,0.153125,309.99264705882354,1510,760,59.94272708892822
A,16,122880,282,0.04609929078014184,0.043333333333333335,211.02482269503545,138,0.014492753623188406,0.013333333333333334,207.3840579710145,93,0.03225806451612903,0.03,205.20430107526883,95,0.010526315789473684,0.01,207.68421052631578,96,0.03125,0.03,213.98958333333334,92,0.043478260869565216,0.04,215.3913043478261,99,0.020202020202020204,0.02,184.4747474747475,272,0.01838235294117647,0.015625,215.47058823529412,1510,760,59.94272708892822
A,16,143360,282,0.10283687943262411,0.09666666666666666,287.47872340425533,138,0.07971014492753623,0.07333333333333333,287.536231884058,93,0.03225806451612903,0.03,268.3333333333333,95,0.09473684210526316,0.09,288.2,96,0.11458333333333333,0.11,288.8854166666667,92,0.1956521739130435,0.18,302.20652173913044,99,0.08080808080808081,0.08,250.17171717171718,272,0.09926470588235294,0.084375,295.0772058823529,1510,760,59.94272708892822
A,16,163840,282,0.031914893617021274,0.03,233.31560283687944,138,0.028985507246376812,0.02666666666666667,232.63768115942028,93,0.021505376344086023,0.02,223.0215053763441,95,0.0,0.0,234.4842105263158,96,0.020833333333333332,0.02,231.69791666666666,92,0.07608695652173914,0.07,242.94565217391303,99,0.04040404040404041,0.04,213.83838383838383,272,0.05514705882352941,0.046875,242.6360294117647,1510,760,59.94272708892822
A,16,184320,282,0.49645390070921985,0.4666666666666667,429.6666666666667,138,0.5579710144927537,0.5133333333333333,439.71014492753625,93,0.4731182795698925,0.44,428.93548387096774,95,0.5684210526315789,0.54,440.9684210526316,96,0.4791666666666667,0.46,426.0833333333333,92,0.5217391304347826,0.48,432.89130434782606,99,0.4444444444444444,0.44,403.4040404040404,272,0.5477941176470589,0.465625,441.9485294117647,1510,760,59.94272708892822
A,16,204800,282,0.9858156028368794,0.9266666666666666,497.4751773049645,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9565217391304348,0.88,498.79347826086956,99,1.0,0.99,500.0,272,0.9705882352941176,0.825,493.29411764705884,1510,760,59.94272708892822
S_sa,16,0,282,0.0,0.0,34.851063829787236,138,0.0,0.0,36.23913043478261,93,0.0,0.0,40.18279569892473,95,0.0,0.0,37.810526315789474,96,0.0,0.0,50.708333333333336,92,0.0,0.0,34.65217391304348,99,0.0,0.0,27.727272727272727,272,0.0,0.0,38.783088235294116,1396,1396,60.89275813102722
S_sa,16,20480,282,0.5531914893617021,0.52,400.77659574468083,138,0.5072463768115942,0.4666666666666667,406.8623188405797,93,0.6451612903225806,0.6,420.7096774193548,95,0.5684210526315789,0.54,397.85263157894735,96,0.7604166666666666,0.73,454.78125,92,0.5652173913043478,0.52,406.67391304347825,99,0.36363636363636365,0.36,340.7070707070707,272,0.4117647058823529,0.35,349.9632352941176,1396,1396,60.89275813102722
S_sa,16,40960,282,0.03900709219858156,0.03666666666666667,215.83333333333334,138,0.007246376811594203,0.006666666666666667,217.6304347826087,93,0.0,0.0,206.9784946236559,95,0.05263157894736842,0.05,230.29473684210527,96,0.041666666666666664,0.04,229.94791666666666,92,0.10869565217391304,0.1,235.9891304347826,99,0.020202020202020204,0.02,200.95959595959596,272,0.007352941176470588,0.00625,209.65073529411765,1396,1396,60.89275813102722
S_sa,16,61440,282,0.03546099290780142,0.03333333333333333,221.55673758865248,138,0.021739130434782608,0.02,216.14492753623188,93,0.043010752688172046,0.04,215.58064516129033,95,0.021052631578947368,0.02,210.07368421052632,96,0.03125,0.03,222.875,92,0.07608695652173914,0.07,226.0326086956522,99,0.030303030303030304,0.03,188.7171717171717,272,0.025735294117647058,0.021875,233.75367647058823,1396,1396,60.89275813102722
S_sa,16,81920,282,0.09574468085106383,0.09,278.0177304964539,138,0.057971014492753624,0.05333333333333334,266.42028985507244,93,0.06451612903225806,0.06,264.16129032258067,95,0.07368421052631578,0.07,259.4947368421053,96,0.11458333333333333,0.11,274.9583333333333,92,0.09782608695652174,0.09,275.7282608695652,99,0.0707070707070707,0.07,230.5151515151515,272,0.08823529411764706,0.075,294.9375,1396,1396,60.89275813102722
S_sa,16,102400,282,0.22340425531914893,0.21,346.9645390070922,138,0.1956521739130435,0.18,353.3985507246377,93,0.11827956989247312,0.11,334.9032258064516,95,0.23157894736842105,0.22,352.09473684210525,96,0.2604166666666667,0.25,344.8333333333333,92,0.31521739130434784,0.29,357.67391304347825,99,0.21212121212121213,0.21,310.020202020202,272,0.14338235294117646,0.121875,346.49264705882354,1396,1396,60.89275813102722
S_sa,16,122880,282,0.5212765957446809,0.49,421.28014184397165,138,0.39855072463768115,0.36666666666666664,405.963768115942,93,0.3548387096774194,0.33,398.7741935483871,95,0.45263157894736844,0.43,401.87368421052633,96,0.5104166666666666,0.49,420.09375,92,0.4891304347826087,0.45,411.7173913043478,99,0.42424242424242425,0.42,380.27272727272725,272,0.35294117647058826,0.3,409.04411764705884,1396,1396,60.89275813102722
S_sa,16,143360,282,0.900709219858156,0.8466666666666667,491.45390070921985,138,0.9347826086956522,0.86,495.92028985507244,93,0.967741935483871,0.9,496.7204301075269,95,0.9368421052631579,0.89,497.2,96,0.96875,0.93,497.5104166666667,92,0.9456521739130435,0.87,494.7608695652174,99,0.8484848484848485,0.84,480.35353535353534,272,0.8933823529411765,0.759375,485.62132352941177,1396,1396,60.89275813102722
S_sa,16,163840,282,0.950354609929078,0.8933333333333333,492.29432624113474,138,0.9927536231884058,0.9133333333333333,499.17391304347825,93,0.989247311827957,0.92,495.36559139784947,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.967391304347826,0.89,494.67391304347825,99,0.9696969696969697,0.96,489.1515151515151,272,0.9301470588235294,0.790625,485.5845588235294,1396,1396,60.89275813102722
S_sa,16,184320,282,0.375886524822695,0.35333333333333333,422.4574468085106,138,0.26811594202898553,0.24666666666666667,409.60869565217394,93,0.25806451612903225,0.24,407.3225806451613,95,0.28421052631578947,0.27,406.89473684210526,96,0.34375,0.33,423.4166666666667,92,0.3804347826086957,0.35,422.0,99,0.4444444444444444,0.44,398.27272727272725,272,0.3382352941176471,0.2875,420.9889705882353,1396,1396,60.89275813102722
S_sa,16,204800,282,0.10638297872340426,0.1,354.91843971631204,138,0.021739130434782608,0.02,335.2971014492754,93,0.053763440860215055,0.05,327.21505376344084,95,0.031578947368421054,0.03,330.86315789473684,96,0.08333333333333333,0.08,349.7916666666667,92,0.10869565217391304,0.1,358.42391304347825,99,0.20202020202020202,0.2,351.3333333333333,272,0.13602941176470587,0.115625,354.4227941176471,1396,1396,60.89275813102722
B_sa,16,0,282,0.0,0.0,34.851063829787236,138,0.0,0.0,36.23913043478261,93,0.0,0.0,40.18279569892473,95,0.0,0.0,37.810526315789474,96,0.0,0.0,50.708333333333336,92,0.0,0.0,34.65217391304348,99,0.0,0.0,27.727272727272727,272,0.0,0.0,38.783088235294116,1609,808,56.78167176246643
