arm,seed,run_seed,learning_rate,step,E0/n,E0/success,E0/mean_steps,E1/n,E1/success,E1/mean_steps,E1b/n,E1b/success,E1b/mean_steps,E2/n,E2/success,E2/mean_steps,E3a/n,E3a/success,E3a/mean_steps,E3b/n,E3b/success,E3b/mean_steps,E4/n,E4/success,E4/mean_steps,E5/n,E5/success,E5/mean_steps,E6/n,E6/success,E6/mean_steps,E7/n,E7/success,E7/mean_steps,n_episodes,n_new,wall_time_sec
B_ce,4,1219473169,0.0003,102400,282,0.8723404255319149,480.4468085106383,138,0.927536231884058,489.5289855072464,93,0.9032258064516129,486.59139784946234,95,0.8842105263157894,480.58947368421053,96,0.90625,490.4583333333333,92,0.8804347826086957,476.2826086956522,99,0.7676767676767676,437.65656565656565,272,0.7830882352941176,444.41911764705884,248,0.24193548387096775,246.2298387096774,100,0.92,491.64,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,122880,282,0.1099290780141844,231.96808510638297,138,0.07971014492753623,233.731884057971,93,0.03225806451612903,221.05376344086022,95,0.042105263157894736,214.09473684210528,96,0.09375,238.14583333333334,92,0.17391304347826086,246.18478260869566,99,0.030303030303030304,184.75757575757575,272,0.09558823529411764,238.37132352941177,248,0.004032258064516129,100.1491935483871,100,0.12,231.23,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,143360,282,0.08865248226950355,263.4609929078014,138,0.028985507246376812,259.5289855072464,93,0.021505376344086023,247.0215053763441,95,0.08421052631578947,273.6,96,0.07291666666666667,265.0,92,0.11956521739130435,273.9021739130435,99,0.09090909090909091,245.010101010101,272,0.03676470588235294,257.04411764705884,248,0.008064516129032258,136.9798387096774,100,0.15,276.22,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,163840,282,0.024822695035460994,182.88652482269504,138,0.014492753623188406,186.9927536231884,93,0.021505376344086023,180.43010752688173,95,0.0,194.78947368421052,96,0.020833333333333332,194.48958333333334,92,0.043478260869565216,197.7608695652174,99,0.06060606060606061,181.57575757575756,272,0.003676470588235294,181.5735294117647,248,0.0,102.28629032258064,100,0.06,188.98,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,184320,282,0.02127659574468085,159.38297872340425,138,0.007246376811594203,167.34782608695653,93,0.0,159.1505376344086,95,0.021052631578947368,173.69473684210527,96,0.010416666666666666,162.90625,92,0.010869565217391304,161.0108695652174,99,0.010101010101010102,153.36363636363637,272,0.007352941176470588,151.03308823529412,248,0.0,99.47177419354838,100,0.02,167.04,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,204800,282,0.10283687943262411,261.9326241134752,138,0.021739130434782608,257.8478260869565,93,0.021505376344086023,240.8709677419355,95,0.09473684210526316,266.29473684210524,96,0.08333333333333333,265.28125,92,0.15217391304347827,274.9130434782609,99,0.10101010101010101,234.88888888888889,272,0.05514705882352941,255.75367647058823,248,0.004032258064516129,124.13306451612904,100,0.13,266.74,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,225280,282,0.12056737588652482,279.71985815602835,138,0.09420289855072464,263.69565217391306,93,0.03225806451612903,247.04301075268816,95,0.07368421052631578,258.5473684210526,96,0.09375,281.0,92,0.16304347826086957,282.2717391304348,99,0.08080808080808081,234.82828282828282,272,0.051470588235294115,252.4816176470588,248,0.0,118.1774193548387,100,0.07,273.26,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,245760,282,0.4929078014184397,419.0921985815603,138,0.4927536231884058,433.4710144927536,93,0.44086021505376344,416.9569892473118,95,0.4842105263157895,422.2736842105263,96,0.4791666666666667,420.0729166666667,92,0.5217391304347826,423.2717391304348,99,0.3939393939393939,376.4949494949495,272,0.4889705882352941,422.84191176470586,248,0.020161290322580645,190.7459677419355,100,0.58,433.32,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,266240,282,0.549645390070922,422.58156028368796,138,0.6304347826086957,440.5144927536232,93,0.5483870967741935,432.5268817204301,95,0.6,433.94736842105266,96,0.53125,426.40625,92,0.6086956521739131,433.89130434782606,99,0.48484848484848486,384.8989898989899,272,0.5147058823529411,429.7132352941176,248,0.05241935483870968,192.08064516129033,100,0.59,433.53,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,286720,282,0.8581560283687943,469.1914893617021,138,0.9202898550724637,487.1376811594203,93,0.9139784946236559,481.2795698924731,95,0.9157894736842105,488.0210526315789,96,0.9270833333333334,484.8541666666667,92,0.9021739130434783,473.14130434782606,99,0.7474747474747475,425.3939393939394,272,0.7720588235294118,449.05514705882354,248,0.21774193548387097,207.05645161290323,100,0.88,474.96,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,307200,282,0.6063829787234043,424.031914893617,138,0.5869565217391305,429.5144927536232,93,0.6236559139784946,428.10752688172045,95,0.5684210526315789,408.05263157894734,96,0.6041666666666666,440.4375,92,0.5543478260869565,417.3478260869565,99,0.5353535353535354,376.979797979798,272,0.6286764705882353,432.46691176470586,248,0.1532258064516129,173.73790322580646,100,0.61,431.16,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,327680,282,0.950354609929078,492.08156028368796,138,0.9782608695652174,496.6231884057971,93,0.967741935483871,495.3225806451613,95,0.9789473684210527,497.82105263157894,96,1.0,500.0,92,0.967391304347826,492.9782608695652,99,0.898989898989899,477.1515151515151,272,0.8860294117647058,483.74264705882354,248,0.23790322580645162,296.39112903225805,100,0.98,498.27,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,348160,282,0.9680851063829787,496.5354609929078,138,0.9927536231884058,499.963768115942,93,0.989247311827957,499.5376344086022,95,0.9894736842105263,499.5473684210526,96,1.0,500.0,92,0.9565217391304348,497.79347826086956,99,0.9393939393939394,488.57575757575756,272,0.9338235294117647,489.2095588235294,248,0.5766129032258065,410.05645161290323,100,0.97,498.8,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,368640,282,0.9893617021276596,496.8262411347518,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.967391304347826,489.60869565217394,99,0.9797979797979798,494.52525252525254,272,0.8713235294117647,470.74264705882354,248,0.8225806451612904,437.23387096774195,100,0.99,497.9,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,389120,282,0.9893617021276596,497.0673758865248,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,0.98989898989899,497.17171717171715,272,0.8897058823529411,477.2279411764706,248,0.8709677419354839,458.43548387096774,100,1.0,500.0,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,409600,282,0.6453900709219859,423.79432624113474,138,0.7318840579710145,444.05797101449275,93,0.7311827956989247,437.0752688172043,95,0.6631578947368421,419.5263157894737,96,0.7395833333333334,446.3854166666667,92,0.6413043478260869,428.0108695652174,99,0.5050505050505051,381.77777777777777,272,0.7132352941176471,438.2867647058824,248,0.07258064516129033,141.625,100,0.7,429.32,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,430080,282,0.8191489361702128,456.02127659574467,138,0.9202898550724637,477.95652173913044,93,0.8924731182795699,468.06451612903226,95,0.9052631578947369,475.41052631578947,96,0.9270833333333334,477.46875,92,0.8478260869565217,462.7391304347826,99,0.6262626262626263,401.0,272,0.8419117647058824,456.80514705882354,248,0.10080645161290322,149.88306451612902,100,0.84,455.75,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,450560,282,0.9858156028368794,496.54609929078015,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.967391304347826,492.5326086956522,99,0.98989898989899,495.979797979798,272,0.9007352941176471,478.38235294117646,248,0.5806451612903226,348.0443548387097,100,1.0,500.0,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,471040,282,0.925531914893617,492.3404255319149,138,0.9782608695652174,498.65942028985506,93,1.0,500.0,95,0.9789473684210527,498.7263157894737,96,1.0,500.0,92,0.9239130434782609,491.8152173913044,99,0.9696969696969697,498.93939393939394,272,0.9264705882352942,490.76838235294116,248,0.8508064516129032,453.0443548387097,100,0.96,497.19,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,491520,282,0.9113475177304965,487.2269503546099,138,0.9782608695652174,494.40579710144925,93,0.989247311827957,495.6989247311828,95,0.968421052631579,495.13684210526316,96,0.9791666666666666,498.7604166666667,92,0.8804347826086957,480.85869565217394,99,0.8585858585858586,470.3030303030303,272,0.8676470588235294,477.4742647058824,248,0.6733870967741935,374.3709677419355,100,0.91,488.48,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,512000,282,0.9858156028368794,496.4751773049645,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9044117647058824,481.7132352941176,248,0.8266129032258065,440.991935483871,100,1.0,500.0,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,532480,282,0.9929078014184397,498.3581560283688,138,1.0,500.0,93,0.967741935483871,486.16129032258067,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.2282608695652,99,0.98989898989899,495.45454545454544,272,0.9742647058823529,490.2977941176471,248,0.46774193548387094,274.71774193548384,100,1.0,500.0,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,552960,282,0.9787234042553191,497.09929078014187,138,1.0,500.0,93,0.956989247311828,481.6559139784946,95,1.0,500.0,96,1.0,500.0,92,0.9782608695652174,494.7282608695652,99,0.98989898989899,495.45454545454544,272,0.9522058823529411,488.44485294117646,248,0.4798387096774194,288.7943548387097,100,0.99,499.85,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,573440,282,0.9929078014184397,496.9078014184397,138,1.0,500.0,93,0.946236559139785,477.83870967741933,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.19565217391306,99,0.98989898989899,495.45454545454544,272,0.9448529411764706,483.65441176470586,248,0.21370967741935484,162.83064516129033,100,1.0,500.0,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,593920,282,0.9929078014184397,496.92198581560285,138,1.0,500.0,93,0.967741935483871,487.3225806451613,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.2717391304348,99,0.98989898989899,495.4949494949495,272,0.9632352941176471,487.70588235294116,248,0.28225806451612906,202.58870967741936,100,1.0,500.0,2450,1240,111.57423782348633
B_ce,4,1219473169,0.0003,614400,282,0.9929078014184397,498.81205673758865,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9779411764705882,493.6617647058824,248,0.9112903225806451,476.1008064516129,100,1.0,500.0,2450,1240,111.57423782348633
S_ce,4,3309026058,0.0003,0,282,0.0,54.54964539007092,138,0.0,52.46376811594203,93,0.0,54.806451612903224,95,0.0,50.305263157894736,96,0.0,67.63541666666667,92,0.010869565217391304,58.67391304347826,99,0.0,40.22222222222222,272,0.007352941176470588,75.31617647058823,248,0.0,16.81451612903226,100,0.0,62.03,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,20480,282,0.014184397163120567,75.45744680851064,138,0.0,73.5072463768116,93,0.0,69.90322580645162,95,0.010526315789473684,68.32631578947368,96,0.03125,89.5,92,0.021739130434782608,88.90217391304348,99,0.010101010101010102,58.84848484848485,272,0.022058823529411766,96.28676470588235,248,0.0,23.427419354838708,100,0.03,89.94,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,40960,282,0.05319148936170213,237.66666666666666,138,0.021739130434782608,228.46376811594203,93,0.021505376344086023,231.23655913978496,95,0.031578947368421054,221.0,96,0.052083333333333336,232.625,92,0.05434782608695652,240.8913043478261,99,0.050505050505050504,201.66666666666666,272,0.05514705882352941,263.1654411764706,248,0.0,109.06854838709677,100,0.07,250.85,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,61440,282,0.09219858156028368,264.1099290780142,138,0.07971014492753623,251.0,93,0.0967741935483871,253.08602150537635,95,0.05263157894736842,242.8421052631579,96,0.125,262.3229166666667,92,0.11956521739130435,264.9891304347826,99,0.1111111111111111,222.2020202020202,272,0.09558823529411764,271.0220588235294,248,0.0,106.11290322580645,100,0.12,275.18,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,81920,282,0.03546099290780142,208.67730496453902,138,0.014492753623188406,203.83333333333334,93,0.021505376344086023,190.04301075268816,95,0.010526315789473684,199.8,96,0.010416666666666666,209.77083333333334,92,0.03260869565217391,206.7608695652174,99,0.030303030303030304,187.08080808080808,272,0.011029411764705883,188.31985294117646,248,0.0,106.4475806451613,100,0.02,202.14,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,102400,282,0.0425531914893617,197.9787234042553,138,0.007246376811594203,197.8768115942029,93,0.0,188.91397849462365,95,0.010526315789473684,203.02105263157895,96,0.010416666666666666,200.23958333333334,92,0.05434782608695652,205.44565217391303,99,0.020202020202020204,172.87878787878788,272,0.05514705882352941,198.94485294117646,248,0.0,95.00403225806451,100,0.05,198.36,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,122880,282,0.20567375886524822,299.61347517730496,138,0.13768115942028986,295.84057971014494,93,0.15053763440860216,288.51612903225805,95,0.11578947368421053,267.85263157894735,96,0.125,285.1041666666667,92,0.15217391304347827,291.1195652173913,99,0.0707070707070707,231.42424242424244,272,0.21323529411764705,328.25,248,0.008064516129032258,111.31854838709677,100,0.25,306.86,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,143360,282,0.22695035460992907,352.9326241134752,138,0.18115942028985507,355.57246376811594,93,0.16129032258064516,346.21505376344084,95,0.24210526315789474,368.7894736842105,96,0.15625,351.40625,92,0.31521739130434784,370.64130434782606,99,0.2828282828282828,345.3131313131313,272,0.17279411764705882,352.1875,248,0.14919354838709678,233.4233870967742,100,0.25,357.72,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,163840,282,0.04609929078014184,197.7836879432624,138,0.014492753623188406,196.64492753623188,93,0.0,192.16129032258064,95,0.0,202.89473684210526,96,0.010416666666666666,195.21875,92,0.010869565217391304,200.07608695652175,99,0.04040404040404041,197.92929292929293,272,0.03308823529411765,197.09558823529412,248,0.008064516129032258,121.39516129032258,100,0.04,204.89,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,184320,282,0.0425531914893617,207.54255319148936,138,0.014492753623188406,208.2536231884058,93,0.03225806451612903,203.16129032258064,95,0.021052631578947368,214.01052631578946,96,0.020833333333333332,202.97916666666666,92,0.06521739130434782,216.30434782608697,99,0.06060606060606061,210.42424242424244,272,0.04044117647058824,212.2610294117647,248,0.012096774193548387,121.56451612903226,100,0.09,223.63,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,204800,282,0.0851063829787234,264.9645390070922,138,0.06521739130434782,264.21014492753625,93,0.043010752688172046,250.3763440860215,95,0.09473684210526316,268.9157894736842,96,0.07291666666666667,264.2708333333333,92,0.14130434782608695,278.4673913043478,99,0.08080808080808081,234.16161616161617,272,0.09926470588235294,280.66911764705884,248,0.016129032258064516,125.43145161290323,100,0.09,272.25,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,225280,282,0.6063829787234043,435.3262411347518,138,0.5942028985507246,443.39130434782606,93,0.5376344086021505,428.7096774193548,95,0.4842105263157895,428.58947368421053,96,0.5,436.0833333333333,92,0.5217391304347826,438.4673913043478,99,0.41414141414141414,385.4141414141414,272,0.6286764705882353,443.51838235294116,248,0.03225806451612903,170.1209677419355,100,0.59,440.14,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,245760,282,0.9113475177304965,487.5531914893617,138,0.9637681159420289,495.2826086956522,93,0.967741935483871,494.3333333333333,95,0.968421052631579,495.1578947368421,96,0.9375,494.2395833333333,92,0.9239130434782609,489.6521739130435,99,0.8585858585858586,474.93939393939394,272,0.8786764705882353,483.9889705882353,248,0.16129032258064516,269.9596774193548,100,0.97,498.21,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,266240,282,0.9432624113475178,493.33687943262413,138,0.9782608695652174,499.17391304347825,93,1.0,500.0,95,0.968421052631579,494.61052631578946,96,1.0,500.0,92,0.9347826086956522,492.2173913043478,99,0.9393939393939394,490.74747474747477,272,0.9301470588235294,491.83088235294116,248,0.7580645161290323,414.8306451612903,100,0.95,494.02,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,286720,282,0.975177304964539,495.75531914893617,138,0.9855072463768116,498.57971014492756,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9782608695652174,494.79347826086956,99,0.98989898989899,499.7878787878788,272,0.9522058823529411,492.69485294117646,248,0.8548387096774194,453.09274193548384,100,0.99,499.93,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,307200,282,0.9822695035460993,497.6418439716312,138,0.9855072463768116,499.3768115942029,93,0.989247311827957,495.7096774193548,95,1.0,500.0,96,1.0,500.0,92,0.9782608695652174,494.30434782608694,99,0.9393939393939394,489.62626262626264,272,0.9191176470588235,488.0257352941176,248,0.6209677419354839,359.6532258064516,100,0.98,497.07,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,327680,282,0.9716312056737588,493.2517730496454,138,0.9855072463768116,498.59420289855075,93,0.989247311827957,495.8817204301075,95,0.9789473684210527,497.6421052631579,96,1.0,500.0,92,0.9565217391304348,491.82608695652175,99,0.98989898989899,499.7676767676768,272,0.9375,490.0477941176471,248,0.6814516129032258,384.30645161290323,100,0.95,495.98,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,348160,282,0.8617021276595744,483.2411347517731,138,0.9492753623188406,496.4710144927536,93,0.989247311827957,499.76344086021504,95,0.9578947368421052,494.7578947368421,96,0.96875,497.9375,92,0.8804347826086957,485.9347826086956,99,0.8484848484848485,476.45454545454544,272,0.9191176470588235,488.33088235294116,248,0.6411290322580645,370.53225806451616,100,0.91,493.29,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,368640,282,0.3333333333333333,385.48581560283685,138,0.17391304347826086,357.7173913043478,93,0.12903225806451613,348.1720430107527,95,0.17894736842105263,354.93684210526317,96,0.2916666666666667,379.1979166666667,92,0.3695652173913043,378.89130434782606,99,0.3434343434343434,360.7878787878788,272,0.28308823529411764,375.99632352941177,248,0.1814516129032258,212.29032258064515,100,0.37,395.52,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,389120,282,0.9964539007092199,498.73758865248226,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9816176470588235,493.87867647058823,248,0.8991935483870968,471.7903225806452,100,1.0,500.0,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,409600,282,0.9468085106382979,492.2659574468085,138,0.9927536231884058,497.3550724637681,93,0.989247311827957,495.752688172043,95,0.9894736842105263,496.11578947368423,96,0.9895833333333334,499.4270833333333,92,0.9239130434782609,487.7173913043478,99,0.9090909090909091,477.75757575757575,272,0.9338235294117647,487.2352941176471,248,0.4596774193548387,297.21370967741933,100,0.95,492.09,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,430080,282,0.9893617021276596,497.4078014184397,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.57608695652175,99,0.98989898989899,499.19191919191917,272,0.9632352941176471,493.3602941176471,248,0.8024193548387096,435.1491935483871,100,1.0,500.0,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,450560,282,0.9078014184397163,487.10283687943263,138,0.9782608695652174,497.69565217391306,93,1.0,500.0,95,0.9789473684210527,496.7368421052632,96,0.96875,497.96875,92,0.9021739130434783,487.0108695652174,99,0.9090909090909091,488.47474747474746,272,0.9117647058823529,487.94485294117646,248,0.5685483870967742,370.758064516129,100,0.96,494.47,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,471040,282,0.9929078014184397,498.86524822695037,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9852941176470589,495.51838235294116,248,0.8830645161290323,469.64516129032256,100,1.0,500.0,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,491520,282,0.6595744680851063,449.97872340425533,138,0.6594202898550725,465.8985507246377,93,0.6451612903225806,451.258064516129,95,0.5894736842105263,455.30526315789473,96,0.71875,461.4583333333333,92,0.6739130434782609,455.5326086956522,99,0.45454545454545453,406.6060606060606,272,0.6911764705882353,446.5110294117647,248,0.016129032258064516,152.93145161290323,100,0.62,446.4,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,512000,282,0.950354609929078,488.77659574468083,138,0.9855072463768116,495.1304347826087,93,0.989247311827957,495.68817204301075,95,0.9473684210526315,487.2631578947368,96,0.9895833333333334,495.8125,92,0.9456521739130435,485.5217391304348,99,0.9191919191919192,476.06060606060606,272,0.9485294117647058,490.45588235294116,248,0.3024193548387097,240.46370967741936,100,0.96,490.72,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,532480,282,0.9609929078014184,492.02836879432624,138,1.0,500.0,93,0.989247311827957,495.80645161290323,95,0.9894736842105263,499.63157894736844,96,1.0,500.0,92,0.9782608695652174,494.3152173913044,99,0.9393939393939394,486.2121212121212,272,0.9264705882352942,490.81985294117646,248,0.6129032258064516,368.008064516129,100,0.96,494.96,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,552960,282,0.9893617021276596,497.56382978723406,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.5652173913044,99,0.98989898989899,499.5656565656566,272,0.9742647058823529,493.8970588235294,248,0.7540322580645161,424.21370967741933,100,1.0,500.0,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,573440,282,0.9468085106382979,490.68794326241135,138,0.9927536231884058,498.09420289855075,93,1.0,500.0,95,0.9789473684210527,498.5684210526316,96,1.0,500.0,92,0.9456521739130435,487.2391304347826,99,0.9595959595959596,497.22222222222223,272,0.9044117647058824,486.3639705882353,248,0.6451612903225806,378.30645161290323,100,0.98,497.68,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,593920,282,0.9787234042553191,493.1063829787234,138,0.9855072463768116,493.6014492753623,93,0.956989247311828,481.06451612903226,95,0.9894736842105263,495.4842105263158,96,1.0,500.0,92,1.0,500.0,99,0.98989898989899,499.2121212121212,272,0.9485294117647058,483.1139705882353,248,0.21370967741935484,171.56451612903226,100,1.0,500.0,2330,2330,111.83597707748413
S_ce,4,3309026058,0.0003,614400,282,0.975177304964539,491.9326241134752,138,0.9855072463768116,493.4855072463768,93,0.9247311827956989,466.96774193548384,95,0.9894736842105263,495.29473684210524,96,0.9583333333333334,481.6770833333333,92,1.0,500.0,99,0.9696969696969697,486.2020202020202,272,0.9375,477.54411764705884,248,0.056451612903225805,106.37096774193549,100,1.0,500.0,2330,2330,111.83597707748413
S_mab,4,349929226,0.0003,0,282,0.0,21.25886524822695,138,0.0,25.565217391304348,93,0.0,29.978494623655912,95,0.0,21.957894736842107,96,0.0,18.208333333333332,92,0.0,21.543478260869566,99,0.0,19.767676767676768,272,0.0,26.99264705882353,248,0.0,11.201612903225806,100,0.0,23.72,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,20480,282,0.014184397163120567,92.50709219858156,138,0.0,92.6159420289855,93,0.0,90.56989247311827,95,0.0,79.52631578947368,96,0.0,92.35416666666667,92,0.010869565217391304,90.05434782608695,99,0.020202020202020204,74.02020202020202,272,0.029411764705882353,110.29411764705883,248,0.0,32.846774193548384,100,0.04,100.35,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,40960,282,0.0673758865248227,223.6418439716312,138,0.028985507246376812,223.31884057971016,93,0.010752688172043012,220.33333333333334,95,0.031578947368421054,212.0842105263158,96,0.010416666666666666,221.54166666666666,92,0.06521739130434782,225.25,99,0.020202020202020204,183.1818181818182,272,0.04779411764705882,234.88235294117646,248,0.004032258064516129,108.43145161290323,100,0.09,228.16,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,61440,282,0.1276595744680851,241.11702127659575,138,0.036231884057971016,233.1014492753623,93,0.053763440860215055,229.96774193548387,95,0.07368421052631578,219.54736842105262,96,0.11458333333333333,248.0625,92,0.11956521739130435,239.8695652173913,99,0.030303030303030304,179.5050505050505,272,0.09191176470588236,256.00367647058823,248,0.008064516129032258,99.28629032258064,100,0.18,249.84,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,81920,282,0.1950354609929078,309.5496453900709,138,0.11594202898550725,295.07971014492756,93,0.10752688172043011,289.7741935483871,95,0.12631578947368421,288.10526315789474,96,0.16666666666666666,311.875,92,0.16304347826086957,307.75,99,0.08080808080808081,253.23232323232324,272,0.10294117647058823,298.3860294117647,248,0.0,129.01612903225808,100,0.19,321.11,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,102400,282,0.9609929078014184,493.8049645390071,138,0.9927536231884058,497.1159420289855,93,0.989247311827957,495.6666666666667,95,0.9894736842105263,496.7894736842105,96,1.0,500.0,92,0.9565217391304348,484.7282608695652,99,0.9191919191919192,475.6969696969697,272,0.8382352941176471,464.9595588235294,248,0.625,351.06451612903226,100,0.97,496.39,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,122880,282,0.09574468085106383,260.93617021276594,138,0.08695652173913043,256.57246376811594,93,0.03225806451612903,237.01075268817203,95,0.06315789473684211,240.83157894736843,96,0.052083333333333336,255.44791666666666,92,0.09782608695652174,261.4130434782609,99,0.050505050505050504,215.04040404040404,272,0.06985294117647059,270.1507352941176,248,0.004032258064516129,118.2258064516129,100,0.12,271.93,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,143360,282,0.25886524822695034,370.04609929078015,138,0.1956521739130435,352.8478260869565,93,0.11827956989247312,334.5483870967742,95,0.2,345.5157894736842,96,0.2604166666666667,367.2708333333333,92,0.2717391304347826,366.14130434782606,99,0.23232323232323232,343.42424242424244,272,0.19117647058823528,356.44485294117646,248,0.04032258064516129,165.7016129032258,100,0.28,379.57,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,163840,282,0.9397163120567376,494.0354609929078,138,0.9347826086956522,494.6449275362319,93,0.8817204301075269,486.3010752688172,95,0.9473684210526315,496.34736842105264,96,0.9479166666666666,494.9479166666667,92,0.9021739130434783,491.0652173913044,99,0.8080808080808081,477.57575757575756,272,0.8897058823529411,483.36764705882354,248,0.12903225806451613,290.7096774193548,100,0.93,496.71,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,184320,282,0.16312056737588654,370.9255319148936,138,0.10144927536231885,351.78985507246375,93,0.07526881720430108,324.5806451612903,95,0.12631578947368421,354.4315789473684,96,0.17708333333333334,362.3020833333333,92,0.21739130434782608,368.0,99,0.24242424242424243,354.6060606060606,272,0.16176470588235295,359.625,248,0.020161290322580645,123.18548387096774,100,0.16,377.56,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,204800,282,0.05319148936170213,235.45035460992906,138,0.014492753623188406,213.34057971014494,93,0.021505376344086023,212.38709677419354,95,0.010526315789473684,215.26315789473685,96,0.03125,240.10416666666666,92,0.03260869565217391,225.6304347826087,99,0.08080808080808081,240.3030303030303,272,0.08823529411764706,237.7610294117647,248,0.012096774193548387,137.53629032258064,100,0.08,246.06,2495,2495,112.01934885978699
S_mab,4,349929226,0.0003,225280,282,0.14893617021276595,308.23758865248226,138,0.08695652173913043,285.65942028985506,93,0.06451612903225806,267.4301075268817,95,0.10526315789473684,286.9894736842105,96,0.16666666666666666,310.0,92,0.16304347826086957,304.2717391304348,99,0.13131313131313133,278.020202020202,272,0.1213235294117647,299.00367647058823,248,0.016129032258064516,139.59274193548387,100,0.17,317.71,2495,2495,112.01934885978699
