arm,seed,learning_rate,step,E0/n_learnable,E0/success,E0/success_all,E0/mean_steps,E1/n_learnable,E1/success,E1/success_all,E1/mean_steps,E1b/n_learnable,E1b/success,E1b/success_all,E1b/mean_steps,E2/n_learnable,E2/success,E2/success_all,E2/mean_steps,E3a/n_learnable,E3a/success,E3a/success_all,E3a/mean_steps,E3b/n_learnable,E3b/success,E3b/success_all,E3b/mean_steps,E4/n_learnable,E4/success,E4/success_all,E4/mean_steps,E5/n_learnable,E5/success,E5/success_all,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,4,0.0001,20480,282,0.01773049645390071,0.016666666666666666,77.19503546099291,138,0.0,0.0,67.02173913043478,93,0.0,0.0,66.63440860215054,95,0.010526315789473684,0.01,67.36842105263158,96,0.020833333333333332,0.02,83.79166666666667,92,0.0,0.0,77.51086956521739,99,0.010101010101010102,0.01,56.23232323232323,272,0.014705882352941176,0.0125,97.36764705882354,3022,3022,94.09415173530579
N,4,0.0001,40960,282,0.031914893617021274,0.03,118.85460992907801,138,0.0,0.0,105.47101449275362,93,0.0,0.0,107.35483870967742,95,0.021052631578947368,0.02,102.82105263157895,96,0.010416666666666666,0.01,119.48958333333333,92,0.010869565217391304,0.01,122.47826086956522,99,0.010101010101010102,0.01,84.38383838383838,272,0.04044117647058824,0.034375,137.33455882352942,3022,3022,94.09415173530579
N,4,0.0001,61440,282,0.1773049645390071,0.16666666666666666,278.3723404255319,138,0.07246376811594203,0.06666666666666667,266.21014492753625,93,0.0967741935483871,0.09,266.7741935483871,95,0.11578947368421053,0.11,259.0105263157895,96,0.13541666666666666,0.13,277.0729166666667,92,0.22826086956521738,0.21,279.4021739130435,99,0.08080808080808081,0.08,218.13131313131314,272,0.1875,0.159375,306.89338235294116,3022,3022,94.09415173530579
N,4,0.0001,81920,282,0.05319148936170213,0.05,230.44326241134752,138,0.028985507246376812,0.02666666666666667,212.15942028985506,93,0.0,0.0,214.70967741935485,95,0.06315789473684211,0.06,214.57894736842104,96,0.07291666666666667,0.07,229.32291666666666,92,0.08695652173913043,0.08,237.45652173913044,99,0.04040404040404041,0.04,193.25252525252526,272,0.06985294117647059,0.059375,250.79779411764707,3022,3022,94.09415173530579
N,4,0.0001,102400,282,0.4397163120567376,0.41333333333333333,396.0567375886525,138,0.37681159420289856,0.3466666666666667,394.09420289855075,93,0.3978494623655914,0.37,390.18279569892474,95,0.4,0.38,385.93684210526317,96,0.46875,0.45,408.0833333333333,92,0.42391304347826086,0.39,385.7173913043478,99,0.2727272727272727,0.27,338.80808080808083,272,0.34558823529411764,0.29375,392.55514705882354,3022,3022,94.09415173530579
N,4,0.0001,122880,282,0.0673758865248227,0.06333333333333334,230.56382978723406,138,0.028985507246376812,0.02666666666666667,209.18840579710144,93,0.010752688172043012,0.01,212.67741935483872,95,0.06315789473684211,0.06,210.5157894736842,96,0.09375,0.09,228.0625,92,0.10869565217391304,0.1,240.45652173913044,99,0.08080808080808081,0.08,191.13131313131314,272,0.08823529411764706,0.075,251.12867647058823,3022,3022,94.09415173530579
N,4,0.0001,143360,282,0.08865248226950355,0.08333333333333333,219.77659574468086,138,0.043478260869565216,0.04,211.3695652173913,93,0.03225806451612903,0.03,206.53763440860214,95,0.06315789473684211,0.06,202.98947368421054,96,0.052083333333333336,0.05,216.83333333333334,92,0.08695652173913043,0.08,214.41304347826087,99,0.020202020202020204,0.02,166.21212121212122,272,0.08455882352941177,0.071875,233.16544117647058,3022,3022,94.09415173530579
N,4,0.0001,163840,282,0.07801418439716312,0.07333333333333333,254.7163120567376,138,0.057971014492753624,0.05333333333333334,243.47101449275362,93,0.08602150537634409,0.08,244.752688172043,95,0.05263157894736842,0.05,235.44210526315788,96,0.11458333333333333,0.11,254.72916666666666,92,0.08695652173913043,0.08,262.6630434782609,99,0.08080808080808081,0.08,218.91919191919192,272,0.08823529411764706,0.075,270.5882352941176,3022,3022,94.09415173530579
N,4,0.0001,184320,282,0.8297872340425532,0.78,480.1595744680851,138,0.855072463768116,0.7866666666666666,486.09420289855075,93,0.8172043010752689,0.76,480.19354838709677,95,0.7894736842105263,0.75,481.34736842105264,96,0.8958333333333334,0.86,487.0104166666667,92,0.8043478260869565,0.74,472.10869565217394,99,0.7373737373737373,0.73,449.1313131313131,272,0.7830882352941176,0.665625,461.6985294117647,3022,3022,94.09415173530579
N,4,0.0001,204800,282,0.37943262411347517,0.3566666666666667,363.7269503546099,138,0.2246376811594203,0.20666666666666667,348.036231884058,93,0.24731182795698925,0.23,343.9247311827957,95,0.28421052631578947,0.27,343.4421052631579,96,0.3541666666666667,0.34,361.8020833333333,92,0.3695652173913043,0.34,361.20652173913044,99,0.25252525252525254,0.25,298.8484848484849,272,0.22794117647058823,0.19375,357.99264705882354,3022,3022,94.09415173530579
N,4,0.0001,225280,282,0.9432624113475178,0.8866666666666667,493.6808510638298,138,0.9637681159420289,0.8866666666666667,498.2391304347826,93,0.967741935483871,0.9,498.6666666666667,95,0.968421052631579,0.92,497.9894736842105,96,0.9479166666666666,0.91,496.625,92,0.9456521739130435,0.87,491.3695652173913,99,0.898989898989899,0.89,484.030303030303,272,0.8639705882352942,0.734375,474.4595588235294,3022,3022,94.09415173530579
N,4,0.0001,245760,282,0.5531914893617021,0.52,417.7659574468085,138,0.572463768115942,0.5266666666666666,439.44202898550725,93,0.5483870967741935,0.51,425.48387096774195,95,0.5263157894736842,0.5,418.4947368421053,96,0.53125,0.51,428.96875,92,0.6195652173913043,0.57,427.42391304347825,99,0.40404040404040403,0.4,357.1313131313131,272,0.6397058823529411,0.54375,434.625,3022,3022,94.09415173530579
N,4,0.0001,266240,282,0.6170212765957447,0.58,431.37943262411346,138,0.5362318840579711,0.49333333333333335,432.80434782608694,93,0.5268817204301075,0.49,425.10752688172045,95,0.5368421052631579,0.51,417.5473684210526,96,0.6145833333333334,0.59,440.5520833333333,92,0.5869565217391305,0.54,427.2391304347826,99,0.45454545454545453,0.45,383.26262626262627,272,0.5477941176470589,0.465625,432.94117647058823,3022,3022,94.09415173530579
N,4,0.0001,286720,282,0.5957446808510638,0.56,428.45390070921985,138,0.4927536231884058,0.4533333333333333,419.5217391304348,93,0.4731182795698925,0.44,417.59139784946234,95,0.5578947368421052,0.53,413.1684210526316,96,0.59375,0.57,430.3333333333333,92,0.5108695652173914,0.47,421.54347826086956,99,0.5050505050505051,0.5,390.62626262626264,272,0.4522058823529412,0.384375,421.2352941176471,3022,3022,94.09415173530579
N,4,0.0001,307200,282,0.28368794326241137,0.26666666666666666,361.5851063829787,138,0.15217391304347827,0.14,331.5072463768116,93,0.13978494623655913,0.13,325.4516129032258,95,0.16842105263157894,0.16,334.5157894736842,96,0.2708333333333333,0.26,362.9166666666667,92,0.2826086956521739,0.26,353.44565217391306,99,0.36363636363636365,0.36,340.92929292929296,272,0.15808823529411764,0.134375,333.45588235294116,3022,3022,94.09415173530579
N,4,0.0001,327680,282,0.6914893617021277,0.65,452.1950354609929,138,0.644927536231884,0.5933333333333334,455.07971014492756,93,0.6666666666666666,0.62,456.7741935483871,95,0.631578947368421,0.6,441.7368421052632,96,0.6979166666666666,0.67,460.96875,92,0.6847826086956522,0.63,453.7608695652174,99,0.5757575757575758,0.57,417.62626262626264,272,0.6617647058823529,0.5625,453.5772058823529,3022,3022,94.09415173530579
N,4,0.0001,348160,282,0.9858156028368794,0.9266666666666666,496.177304964539,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,0.9894736842105263,0.94,499.87368421052633,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,495.2282608695652,99,0.9393939393939394,0.93,485.2323232323232,272,0.8786764705882353,0.746875,474.2095588235294,3022,3022,94.09415173530579
N,4,0.0001,368640,282,0.925531914893617,0.87,486.8581560283688,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,0.9789473684210527,0.93,495.4526315789474,96,0.9791666666666666,0.94,498.28125,92,0.9565217391304348,0.88,492.3152173913044,99,0.8686868686868687,0.86,468.37373737373736,272,0.8676470588235294,0.7375,471.93014705882354,3022,3022,94.09415173530579
N,4,0.0001,389120,282,0.9645390070921985,0.9066666666666666,491.86170212765956,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,495.4673913043478,99,0.9393939393939394,0.93,478.6868686868687,272,0.8639705882352942,0.734375,471.3860294117647,3022,3022,94.09415173530579
N,4,0.0001,409600,282,0.41843971631205673,0.3933333333333333,337.5851063829787,138,0.43478260869565216,0.4,346.8985507246377,93,0.4731182795698925,0.44,345.78494623655916,95,0.4,0.38,315.7894736842105,96,0.46875,0.45,344.5416666666667,92,0.4673913043478261,0.43,345.2173913043478,99,0.2727272727272727,0.27,257.5353535353535,272,0.4117647058823529,0.35,358.97058823529414,3022,3022,94.09415173530579
N,5,0.0001,0,282,0.0,0.0,15.368794326241135,138,0.0,0.0,19.17391304347826,93,0.0,0.0,23.516129032258064,95,0.0,0.0,18.957894736842107,96,0.0,0.0,19.4375,92,0.0,0.0,15.206521739130435,99,0.0,0.0,14.535353535353535,272,0.0,0.0,14.286764705882353,3482,3482,94.09344291687012
N,5,0.0001,20480,282,0.0,0.0,61.840425531914896,138,0.0,0.0,62.53623188405797,93,0.0,0.0,64.93548387096774,95,0.0,0.0,59.136842105263156,96,0.03125,0.03,83.95833333333333,92,0.0,0.0,63.95652173913044,99,0.0,0.0,47.44444444444444,272,0.011029411764705883,0.009375,79.79779411764706,3482,3482,94.09344291687012
N,5,0.0001,40960,282,0.0035460992907801418,0.0033333333333333335,108.62411347517731,138,0.0,0.0,109.81159420289855,93,0.0,0.0,107.95698924731182,95,0.0,0.0,103.10526315789474,96,0.0,0.0,118.71875,92,0.0,0.0,103.72826086956522,99,0.0,0.0,89.3030303030303,272,0.022058823529411766,0.01875,110.87132352941177,3482,3482,94.09344291687012
N,5,0.0001,61440,282,0.09219858156028368,0.08666666666666667,211.54609929078015,138,0.036231884057971016,0.03333333333333333,203.768115942029,93,0.043010752688172046,0.04,211.44086021505376,95,0.07368421052631578,0.07,202.41052631578947,96,0.10416666666666667,0.1,229.55208333333334,92,0.10869565217391304,0.1,220.5,99,0.1111111111111111,0.11,183.77777777777777,272,0.09558823529411764,0.08125,219.70955882352942,3482,3482,94.09344291687012
N,5,0.0001,81920,282,0.1347517730496454,0.12666666666666668,283.37943262411346,138,0.050724637681159424,0.04666666666666667,275.2173913043478,93,0.053763440860215055,0.05,277.96774193548384,95,0.12631578947368421,0.12,269.0,96,0.10416666666666667,0.1,280.2604166666667,92,0.18478260869565216,0.17,286.2282608695652,99,0.1414141414141414,0.14,237.8989898989899,272,0.16544117647058823,0.140625,310.3897058823529,3482,3482,94.09344291687012
N,5,0.0001,102400,282,0.13120567375886524,0.12333333333333334,255.40070921985816,138,0.07246376811594203,0.06666666666666667,253.85507246376812,93,0.06451612903225806,0.06,246.09677419354838,95,0.05263157894736842,0.05,237.33684210526314,96,0.09375,0.09,258.4166666666667,92,0.16304347826086957,0.15,261.0652173913044,99,0.08080808080808081,0.08,203.45454545454547,272,0.125,0.10625,268.2977941176471,3482,3482,94.09344291687012
N,5,0.0001,122880,282,0.20212765957446807,0.19,297.37943262411346,138,0.12318840579710146,0.11333333333333333,293.5,93,0.13978494623655913,0.13,293.6236559139785,95,0.16842105263157894,0.16,278.13684210526316,96,0.14583333333333334,0.14,293.28125,92,0.25,0.23,301.2608695652174,99,0.13131313131313133,0.13,237.23232323232324,272,0.2536764705882353,0.215625,330.96691176470586,3482,3482,94.09344291687012
N,5,0.0001,143360,282,0.1099290780141844,0.10333333333333333,273.1666666666667,138,0.07246376811594203,0.06666666666666667,256.5072463768116,93,0.10752688172043011,0.1,260.258064516129,95,0.10526315789473684,0.1,254.92631578947368,96,0.125,0.12,273.6354166666667,92,0.13043478260869565,0.12,276.67391304347825,99,0.12121212121212122,0.12,225.62626262626262,272,0.13970588235294118,0.11875,281.49264705882354,3482,3482,94.09344291687012
N,5,0.0001,163840,282,0.04964539007092199,0.04666666666666667,234.0212765957447,138,0.028985507246376812,0.02666666666666667,220.0,93,0.010752688172043012,0.01,221.31182795698925,95,0.05263157894736842,0.05,220.32631578947368,96,0.0625,0.06,232.5625,92,0.09782608695652174,0.09,244.79347826086956,99,0.04040404040404041,0.04,197.16161616161617,272,0.0661764705882353,0.05625,261.18382352941177,3482,3482,94.09344291687012
N,5,0.0001,184320,282,0.20212765957446807,0.19,308.9503546099291,138,0.13768115942028986,0.12666666666666668,306.536231884058,93,0.12903225806451613,0.12,302.48387096774195,95,0.14736842105263157,0.14,288.7684210526316,96,0.13541666666666666,0.13,299.46875,92,0.20652173913043478,0.19,308.94565217391306,99,0.12121212121212122,0.12,247.75757575757575,272,0.24632352941176472,0.209375,343.48161764705884,3482,3482,94.09344291687012
N,5,0.0001,204800,282,0.2375886524822695,0.22333333333333333,321.0425531914894,138,0.14492753623188406,0.13333333333333333,302.72463768115944,93,0.11827956989247312,0.11,300.03225806451616,95,0.15789473684210525,0.15,300.46315789473687,96,0.22916666666666666,0.22,322.5,92,0.21739130434782608,0.2,318.2608695652174,99,0.1111111111111111,0.11,256.77777777777777,272,0.13970588235294118,0.11875,308.90441176470586,3482,3482,94.09344291687012
N,5,0.0001,225280,282,0.04964539007092199,0.04666666666666667,201.53546099290782,138,0.036231884057971016,0.03333333333333333,193.18115942028984,93,0.021505376344086023,0.02,197.46236559139786,95,0.0,0.0,178.9157894736842,96,0.052083333333333336,0.05,203.36458333333334,92,0.06521739130434782,0.06,208.4673913043478,99,0.04040404040404041,0.04,171.54545454545453,272,0.03308823529411765,0.028125,215.18382352941177,3482,3482,94.09344291687012
N,5,0.0001,245760,282,0.2198581560283688,0.20666666666666667,312.0673758865248,138,0.14492753623188406,0.13333333333333333,293.1449275362319,93,0.13978494623655913,0.13,290.36559139784947,95,0.1368421052631579,0.13,291.29473684210524,96,0.20833333333333334,0.2,312.1979166666667,92,0.1956521739130435,0.18,309.8152173913044,99,0.0707070707070707,0.07,249.1919191919192,272,0.13602941176470587,0.115625,300.28308823529414,3482,3482,94.09344291687012
N,5,0.0001,266240,282,0.18085106382978725,0.17,316.0851063829787,138,0.16666666666666666,0.15333333333333332,310.10869565217394,93,0.15053763440860216,0.14,305.13978494623655,95,0.17894736842105263,0.17,298.38947368421054,96,0.1875,0.18,314.0104166666667,92,0.2391304347826087,0.22,321.75,99,0.13131313131313133,0.13,258.92929292929296,272,0.17647058823529413,0.15,326.9742647058824,3482,3482,94.09344291687012
N,5,0.0001,286720,282,0.8297872340425532,0.78,479.9148936170213,138,0.9057971014492754,0.8333333333333334,490.09420289855075,93,0.8602150537634409,0.8,481.68817204301075,95,0.8631578947368421,0.82,485.41052631578947,96,0.8958333333333334,0.86,485.96875,92,0.8478260869565217,0.78,478.8152173913044,99,0.6868686868686869,0.68,444.979797979798,272,0.8014705882352942,0.68125,461.74264705882354,3482,3482,94.09344291687012
N,5,0.0001,307200,282,0.20212765957446807,0.19,311.0,138,0.15217391304347827,0.14,307.7463768115942,93,0.15053763440860216,0.14,303.6559139784946,95,0.12631578947368421,0.12,285.6,96,0.13541666666666666,0.13,299.2291666666667,92,0.20652173913043478,0.19,308.10869565217394,99,0.09090909090909091,0.09,248.0,272,0.2610294117647059,0.221875,348.94117647058823,3482,3482,94.09344291687012
N,5,0.0001,327680,282,0.07801418439716312,0.07333333333333333,242.13829787234042,138,0.050724637681159424,0.04666666666666667,236.7536231884058,93,0.021505376344086023,0.02,228.09677419354838,95,0.042105263157894736,0.04,223.9157894736842,96,0.041666666666666664,0.04,238.51041666666666,92,0.09782608695652174,0.09,245.29347826086956,99,0.04040404040404041,0.04,195.0,272,0.08088235294117647,0.06875,256.44485294117646,3482,3482,94.09344291687012
N,5,0.0001,348160,282,0.3475177304964539,0.32666666666666666,385.1241134751773,138,0.3188405797101449,0.29333333333333333,399.15942028985506,93,0.24731182795698925,0.23,389.3225806451613,95,0.4421052631578947,0.42,401.2842105263158,96,0.3645833333333333,0.35,390.5208333333333,92,0.40217391304347827,0.37,396.3152173913044,99,0.40404040404040403,0.4,366.4848484848485,272,0.23897058823529413,0.203125,378.8345588235294,3482,3482,94.09344291687012
N,5,0.0001,368640,282,0.5780141843971631,0.5433333333333333,428.5354609929078,138,0.6231884057971014,0.5733333333333334,443.3840579710145,93,0.5483870967741935,0.51,436.78494623655916,95,0.6421052631578947,0.61,437.9894736842105,96,0.5520833333333334,0.53,431.8854166666667,92,0.6413043478260869,0.59,435.94565217391306,99,0.48484848484848486,0.48,392.4848484848485,272,0.5257352941176471,0.446875,431.8602941176471,3482,3482,94.09344291687012
N,5,0.0001,389120,282,0.875886524822695,0.8233333333333334,482.7411347517731,138,0.9565217391304348,0.88,493.31159420289856,93,0.9139784946236559,0.85,488.752688172043,95,0.9157894736842105,0.87,491.4947368421053,96,0.9166666666666666,0.88,491.0833333333333,92,0.9130434782608695,0.84,484.7717391304348,99,0.7777777777777778,0.77,456.1212121212121,272,0.8272058823529411,0.703125,469.56985294117646,3482,3482,94.09344291687012
N,5,0.0001,409600,282,0.45390070921985815,0.4266666666666667,389.31205673758865,138,0.47101449275362317,0.43333333333333335,403.71014492753625,93,0.34408602150537637,0.32,392.18279569892474,95,0.47368421052631576,0.45,403.8315789473684,96,0.4895833333333333,0.47,390.2083333333333,92,0.44565217391304346,0.41,397.0652173913044,99,0.37373737373737376,0.37,344.09090909090907,272,0.3897058823529412,0.33125,396.05514705882354,3482,3482,94.09344291687012
N,6,0.0001,0,282,0.0,0.0,13.861702127659575,138,0.0,0.0,17.434782608695652,93,0.0,0.0,21.322580645161292,95,0.0,0.0,17.2,96,0.0,0.0,17.989583333333332,92,0.0,0.0,13.380434782608695,99,0.0,0.0,12.868686868686869,272,0.0,0.0,13.683823529411764,3659,3659,94.41652989387512
N,6,0.0001,20480,282,0.0,0.0,63.829787234042556,138,0.0,0.0,67.09420289855072,93,0.0,0.0,66.3763440860215,95,0.0,0.0,64.54736842105264,96,0.0,0.0,71.69791666666667,92,0.0,0.0,65.41304347826087,99,0.0,0.0,52.61616161616162,272,0.0,0.0,67.10661764705883,3659,3659,94.41652989387512
N,6,0.0001,40960,282,0.0,0.0,80.2872340425532,138,0.0,0.0,86.57971014492753,93,0.0,0.0,84.6989247311828,95,0.0,0.0,86.14736842105263,96,0.0,0.0,90.4375,92,0.0,0.0,85.5,99,0.0,0.0,74.35353535353535,272,0.003676470588235294,0.003125,79.36397058823529,3659,3659,94.41652989387512
N,6,0.0001,61440,282,0.01773049645390071,0.016666666666666666,169.17375886524823,138,0.0,0.0,172.6231884057971,93,0.0,0.0,168.80645161290323,95,0.010526315789473684,0.01,177.22105263157894,96,0.0,0.0,170.26041666666666,92,0.010869565217391304,0.01,175.33695652173913,99,0.0,0.0,150.2929292929293,272,0.014705882352941176,0.0125,160.78676470588235,3659,3659,94.41652989387512
N,6,0.0001,81920,282,0.16312056737588654,0.15333333333333332,289.79432624113474,138,0.10869565217391304,0.1,293.39130434782606,93,0.07526881720430108,0.07,286.1505376344086,95,0.12631578947368421,0.12,278.7473684210526,96,0.14583333333333334,0.14,297.5416666666667,92,0.15217391304347827,0.14,287.9021739130435,99,0.09090909090909091,0.09,232.42424242424244,272,0.16911764705882354,0.14375,305.49632352941177,3659,3659,94.41652989387512
N,6,0.0001,102400,282,0.22340425531914893,0.21,318.07092198581563,138,0.14492753623188406,0.13333333333333333,319.1376811594203,93,0.13978494623655913,0.13,308.4301075268817,95,0.1368421052631579,0.13,296.37894736842105,96,0.15625,0.15,312.0729166666667,92,0.1956521739130435,0.18,315.2608695652174,99,0.0707070707070707,0.07,255.36363636363637,272,0.23161764705882354,0.196875,346.5110294117647,3659,3659,94.41652989387512
N,6,0.0001,122880,282,0.14893617021276595,0.14,274.3581560283688,138,0.07246376811594203,0.06666666666666667,258.536231884058,93,0.06451612903225806,0.06,251.98924731182797,95,0.06315789473684211,0.06,251.3684210526316,96,0.11458333333333333,0.11,279.8958333333333,92,0.15217391304347827,0.14,269.94565217391306,99,0.08080808080808081,0.08,227.73737373737373,272,0.06985294117647059,0.059375,250.83823529411765,3659,3659,94.41652989387512
N,6,0.0001,143360,282,0.25177304964539005,0.23666666666666666,328.3581560283688,138,0.15217391304347827,0.14,310.21014492753625,93,0.11827956989247312,0.11,305.5806451612903,95,0.11578947368421053,0.11,306.5684210526316,96,0.20833333333333334,0.2,328.0729166666667,92,0.21739130434782608,0.2,325.89130434782606,99,0.12121212121212122,0.12,268.47474747474746,272,0.11764705882352941,0.1,310.05514705882354,3659,3659,94.41652989387512
N,6,0.0001,163840,282,0.22340425531914893,0.21,318.5,138,0.17391304347826086,0.16,320.1304347826087,93,0.13978494623655913,0.13,309.39784946236557,95,0.1368421052631579,0.13,296.17894736842106,96,0.13541666666666666,0.13,306.375,92,0.17391304347826086,0.16,312.1630434782609,99,0.10101010101010101,0.1,257.09090909090907,272,0.19117647058823528,0.1625,344.1654411764706,3659,3659,94.41652989387512
N,6,0.0001,184320,282,0.07446808510638298,0.07,246.84397163120568,138,0.043478260869565216,0.04,233.21014492753622,93,0.06451612903225806,0.06,238.91397849462365,95,0.05263157894736842,0.05,229.16842105263157,96,0.08333333333333333,0.08,243.92708333333334,92,0.08695652173913043,0.08,252.40217391304347,99,0.08080808080808081,0.08,213.91919191919192,272,0.07720588235294118,0.065625,268.68014705882354,3659,3659,94.41652989387512
N,6,0.0001,204800,282,0.0673758865248227,0.06333333333333334,222.48581560283688,138,0.050724637681159424,0.04666666666666667,217.65942028985506,93,0.010752688172043012,0.01,205.74193548387098,95,0.05263157894736842,0.05,204.94736842105263,96,0.052083333333333336,0.05,213.35416666666666,92,0.043478260869565216,0.04,212.80434782608697,99,0.04040404040404041,0.04,181.95959595959596,272,0.03676470588235294,0.03125,243.30514705882354,3659,3659,94.41652989387512
N,6,0.0001,225280,282,0.0425531914893617,0.04,206.04609929078015,138,0.007246376811594203,0.006666666666666667,205.1304347826087,93,0.010752688172043012,0.01,198.04301075268816,95,0.031578947368421054,0.03,195.62105263157895,96,0.010416666666666666,0.01,201.09375,92,0.06521739130434782,0.06,209.29347826086956,99,0.030303030303030304,0.03,173.25252525252526,272,0.025735294117647058,0.021875,220.41544117647058,3659,3659,94.41652989387512
N,6,0.0001,245760,282,0.04609929078014184,0.043333333333333335,213.62056737588654,138,0.028985507246376812,0.02666666666666667,209.1014492753623,93,0.03225806451612903,0.03,201.83870967741936,95,0.031578947368421054,0.03,194.3684210526316,96,0.0,0.0,197.19791666666666,92,0.043478260869565216,0.04,206.06521739130434,99,0.04040404040404041,0.04,174.54545454545453,272,0.04779411764705882,0.040625,227.79779411764707,3659,3659,94.41652989387512
N,6,0.0001,266240,282,0.18439716312056736,0.17333333333333334,303.12056737588654,138,0.10869565217391304,0.1,302.69565217391306,93,0.11827956989247312,0.11,293.55913978494624,95,0.11578947368421053,0.11,283.42105263157896,96,0.08333333333333333,0.08,290.2395833333333,92,0.15217391304347827,0.14,294.80434782608694,99,0.10101010101010101,0.1,253.83838383838383,272,0.17279411764705882,0.146875,323.1397058823529,3659,3659,94.41652989387512
N,6,0.0001,286720,282,0.0425531914893617,0.04,227.7127659574468,138,0.021739130434782608,0.02,220.63768115942028,93,0.03225806451612903,0.03,219.61290322580646,95,0.031578947368421054,0.03,212.5157894736842,96,0.0625,0.06,222.375,92,0.08695652173913043,0.08,232.6304347826087,99,0.030303030303030304,0.03,187.96969696969697,272,0.0661764705882353,0.05625,263.4889705882353,3659,3659,94.41652989387512
N,6,0.0001,307200,282,0.07446808510638298,0.07,243.67730496453902,138,0.043478260869565216,0.04,237.44927536231884,93,0.043010752688172046,0.04,232.18279569892474,95,0.05263157894736842,0.05,225.26315789473685,96,0.052083333333333336,0.05,231.96875,92,0.06521739130434782,0.06,239.8586956521739,99,0.030303030303030304,0.03,202.84848484848484,272,0.07720588235294118,0.065625,276.4632352941176,3659,3659,94.41652989387512
N,6,0.0001,327680,282,0.12056737588652482,0.11333333333333333,286.7730496453901,138,0.057971014492753624,0.05333333333333334,277.7463768115942,93,0.07526881720430108,0.07,281.16129032258067,95,0.09473684210526316,0.09,265.66315789473686,96,0.08333333333333333,0.08,272.5208333333333,92,0.11956521739130435,0.11,281.7826086956522,99,0.09090909090909091,0.09,242.03030303030303,272,0.1875,0.159375,323.5404411764706,3659,3659,94.41652989387512
N,6,0.0001,348160,282,0.0673758865248227,0.06333333333333334,249.6418439716312,138,0.057971014492753624,0.05333333333333334,246.8913043478261,93,0.03225806451612903,0.03,232.247311827957,95,0.05263157894736842,0.05,234.03157894736842,96,0.052083333333333336,0.05,249.90625,92,0.10869565217391304,0.1,253.0,99,0.050505050505050504,0.05,207.2929292929293,272,0.04411764705882353,0.0375,250.57720588235293,3659,3659,94.41652989387512
N,6,0.0001,368640,282,0.2624113475177305,0.24666666666666667,368.8085106382979,138,0.2391304347826087,0.22,352.9782608695652,93,0.15053763440860216,0.14,335.8709677419355,95,0.22105263157894736,0.21,344.2526315789474,96,0.2916666666666667,0.28,368.6458333333333,92,0.29347826086956524,0.27,365.7608695652174,99,0.18181818181818182,0.18,326.6161616161616,272,0.10661764705882353,0.090625,343.99264705882354,3659,3659,94.41652989387512
N,6,0.0001,389120,282,0.9822695035460993,0.9233333333333333,495.06028368794324,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.36559139784947,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,494.9891304347826,99,0.9797979797979798,0.97,493.5858585858586,272,0.8933823529411765,0.759375,470.4264705882353,3659,3659,94.41652989387512
N,6,0.0001,409600,282,0.9078014184397163,0.8533333333333334,489.81205673758865,138,0.9637681159420289,0.8866666666666667,495.78985507246375,93,0.9354838709677419,0.87,492.9032258064516,95,0.9473684210526315,0.9,494.11578947368423,96,0.9479166666666666,0.91,495.4166666666667,92,0.9130434782608695,0.84,487.6847826086956,99,0.8080808080808081,0.8,471.32323232323233,272,0.8566176470588235,0.728125,480.79411764705884,3659,3659,94.41652989387512
N,7,0.0001,0,282,0.0,0.0,38.148936170212764,138,0.0,0.0,35.96376811594203,93,0.0,0.0,36.086021505376344,95,0.0,0.0,35.410526315789475,96,0.0,0.0,51.333333333333336,92,0.0,0.0,42.47826086956522,99,0.0,0.0,30.02020202020202,272,0.0,0.0,38.974264705882355,3265,3265,109.46069717407227
N,7,0.0001,20480,282,0.02127659574468085,0.02,70.81560283687944,138,0.007246376811594203,0.006666666666666667,63.6231884057971,93,0.010752688172043012,0.01,70.52688172043011,95,0.021052631578947368,0.02,65.15789473684211,96,0.052083333333333336,0.05,88.45833333333333,92,0.043478260869565216,0.04,83.5,99,0.010101010101010102,0.01,52.08080808080808,272,0.06985294117647059,0.059375,107.81617647058823,3265,3265,109.46069717407227
N,7,0.0001,40960,282,0.03546099290780142,0.03333333333333333,94.30141843971631,138,0.007246376811594203,0.006666666666666667,85.83333333333333,93,0.0,0.0,84.48387096774194,95,0.010526315789473684,0.01,81.8,96,0.07291666666666667,0.07,116.25,92,0.05434782608695652,0.05,112.34782608695652,99,0.020202020202020204,0.02,72.52525252525253,272,0.058823529411764705,0.05,119.43382352941177,3265,3265,109.46069717407227
N,7,0.0001,61440,282,0.13120567375886524,0.12333333333333334,299.13829787234044,138,0.07971014492753623,0.07333333333333333,306.04347826086956,93,0.12903225806451613,0.12,309.01075268817203,95,0.12631578947368421,0.12,290.4,96,0.19791666666666666,0.19,327.5104166666667,92,0.16304347826086957,0.15,300.7391304347826,99,0.050505050505050504,0.05,231.83838383838383,272,0.16176470588235295,0.1375,300.31617647058823,3265,3265,109.46069717407227
