arm,seed,learning_rate,step,E0/n_learnable,E0/success,E0/success_all,E0/mean_steps,E1/n_learnable,E1/success,E1/success_all,E1/mean_steps,E1b/n_learnable,E1b/success,E1b/success_all,E1b/mean_steps,E2/n_learnable,E2/success,E2/success_all,E2/mean_steps,E3a/n_learnable,E3a/success,E3a/success_all,E3a/mean_steps,E3b/n_learnable,E3b/success,E3b/success_all,E3b/mean_steps,E4/n_learnable,E4/success,E4/success_all,E4/mean_steps,E5/n_learnable,E5/success,E5/success_all,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,4,3e-05,286720,282,0.19148936170212766,0.18,290.51063829787233,138,0.11594202898550725,0.10666666666666667,279.2826086956522,93,0.17204301075268819,0.16,285.93548387096774,95,0.15789473684210525,0.15,271.11578947368423,96,0.15625,0.15,288.84375,92,0.22826086956521738,0.21,293.1630434782609,99,0.13131313131313133,0.13,232.2929292929293,272,0.20220588235294118,0.171875,317.88235294117646,6781,6781,95.52243995666504
N,4,3e-05,307200,282,0.11347517730496454,0.10666666666666667,272.78014184397165,138,0.06521739130434782,0.06,256.9782608695652,93,0.043010752688172046,0.04,261.2903225806452,95,0.1368421052631579,0.13,254.26315789473685,96,0.11458333333333333,0.11,271.3333333333333,92,0.16304347826086957,0.15,277.10869565217394,99,0.12121212121212122,0.12,225.87878787878788,272,0.14338235294117646,0.121875,294.3014705882353,6781,6781,95.52243995666504
N,4,3e-05,327680,282,0.1524822695035461,0.14333333333333334,295.81205673758865,138,0.07246376811594203,0.06666666666666667,282.5072463768116,93,0.10752688172043011,0.1,284.96774193548384,95,0.14736842105263157,0.14,275.89473684210526,96,0.13541666666666666,0.13,290.03125,92,0.1956521739130435,0.18,297.7173913043478,99,0.1414141414141414,0.14,241.3030303030303,272,0.1875,0.159375,317.2279411764706,6781,6781,95.52243995666504
N,4,3e-05,348160,282,0.1702127659574468,0.16,300.06382978723406,138,0.13768115942028986,0.12666666666666668,286.1014492753623,93,0.10752688172043011,0.1,281.5698924731183,95,0.12631578947368421,0.12,280.1684210526316,96,0.1875,0.18,300.8125,92,0.15217391304347827,0.14,299.6847826086956,99,0.09090909090909091,0.09,242.91919191919192,272,0.125,0.10625,293.5514705882353,6781,6781,95.52243995666504
N,4,3e-05,368640,282,0.14184397163120568,0.13333333333333333,293.5425531914894,138,0.06521739130434782,0.06,282.82608695652175,93,0.0967741935483871,0.09,285.0752688172043,95,0.15789473684210525,0.15,275.0736842105263,96,0.14583333333333334,0.14,287.4583333333333,92,0.20652173913043478,0.19,295.8804347826087,99,0.12121212121212122,0.12,241.24242424242425,272,0.1875,0.159375,325.2022058823529,6781,6781,95.52243995666504
N,4,3e-05,389120,282,0.1347517730496454,0.12666666666666668,271.20212765957444,138,0.07246376811594203,0.06666666666666667,257.5507246376812,93,0.07526881720430108,0.07,262.10752688172045,95,0.12631578947368421,0.12,252.16842105263157,96,0.125,0.12,265.8541666666667,92,0.17391304347826086,0.16,273.7826086956522,99,0.08080808080808081,0.08,217.41414141414143,272,0.16176470588235295,0.1375,297.5367647058824,6781,6781,95.52243995666504
N,4,3e-05,409600,282,0.13829787234042554,0.13,268.5673758865248,138,0.10144927536231885,0.09333333333333334,261.4927536231884,93,0.07526881720430108,0.07,255.11827956989248,95,0.08421052631578947,0.08,241.93684210526317,96,0.10416666666666667,0.1,260.0416666666667,92,0.16304347826086957,0.15,265.89130434782606,99,0.04040404040404041,0.04,206.34343434343435,272,0.16544117647058823,0.140625,296.7132352941176,6781,6781,95.52243995666504
N,7,3e-05,0,282,0.0,0.0,38.148936170212764,138,0.0,0.0,35.96376811594203,93,0.0,0.0,36.086021505376344,95,0.0,0.0,35.410526315789475,96,0.0,0.0,51.333333333333336,92,0.0,0.0,42.47826086956522,99,0.0,0.0,30.02020202020202,272,0.0,0.0,38.974264705882355,7035,7035,110.49750089645386
N,7,3e-05,20480,282,0.03546099290780142,0.03333333333333333,73.62411347517731,138,0.0,0.0,56.81159420289855,93,0.010752688172043012,0.01,62.75268817204301,95,0.0,0.0,57.22105263157895,96,0.052083333333333336,0.05,84.78125,92,0.010869565217391304,0.01,69.1195652173913,99,0.020202020202020204,0.02,54.666666666666664,272,0.07352941176470588,0.0625,104.48897058823529,7035,7035,110.49750089645386
N,7,3e-05,40960,282,0.01773049645390071,0.016666666666666666,70.35106382978724,138,0.0,0.0,60.97826086956522,93,0.021505376344086023,0.02,70.25806451612904,95,0.021052631578947368,0.02,65.41052631578947,96,0.041666666666666664,0.04,84.76041666666667,92,0.03260869565217391,0.03,78.08695652173913,99,0.010101010101010102,0.01,53.61616161616162,272,0.07352941176470588,0.0625,107.57720588235294,7035,7035,110.49750089645386
N,7,3e-05,61440,282,0.01773049645390071,0.016666666666666666,71.84397163120568,138,0.0,0.0,64.34782608695652,93,0.0,0.0,69.66666666666667,95,0.010526315789473684,0.01,65.94736842105263,96,0.041666666666666664,0.04,90.63541666666667,92,0.043478260869565216,0.04,83.27173913043478,99,0.0,0.0,52.0,272,0.051470588235294115,0.04375,105.51470588235294,7035,7035,110.49750089645386
N,7,3e-05,81920,282,0.031914893617021274,0.03,80.41843971631205,138,0.0,0.0,68.47826086956522,93,0.010752688172043012,0.01,77.43010752688173,95,0.021052631578947368,0.02,69.7578947368421,96,0.052083333333333336,0.05,99.39583333333333,92,0.043478260869565216,0.04,86.34782608695652,99,0.020202020202020204,0.02,62.696969696969695,272,0.0625,0.053125,114.97058823529412,7035,7035,110.49750089645386
N,7,3e-05,102400,282,0.028368794326241134,0.02666666666666667,83.19858156028369,138,0.014492753623188406,0.013333333333333334,78.8695652173913,93,0.010752688172043012,0.01,77.95698924731182,95,0.021052631578947368,0.02,75.58947368421053,96,0.052083333333333336,0.05,99.45833333333333,92,0.06521739130434782,0.06,108.58695652173913,99,0.010101010101010102,0.01,67.04040404040404,272,0.04779411764705882,0.040625,113.37867647058823,7035,7035,110.49750089645386
N,7,3e-05,122880,282,0.031914893617021274,0.03,94.83333333333333,138,0.007246376811594203,0.006666666666666667,90.3913043478261,93,0.021505376344086023,0.02,92.52688172043011,95,0.021052631578947368,0.02,86.74736842105263,96,0.052083333333333336,0.05,112.14583333333333,92,0.03260869565217391,0.03,111.05434782608695,99,0.020202020202020204,0.02,74.35353535353535,272,0.04411764705882353,0.0375,121.27573529411765,7035,7035,110.49750089645386
N,7,3e-05,143360,282,0.05319148936170213,0.05,125.08510638297872,138,0.028985507246376812,0.02666666666666667,116.65217391304348,93,0.010752688172043012,0.01,117.80645161290323,95,0.031578947368421054,0.03,112.11578947368422,96,0.08333333333333333,0.08,144.125,92,0.06521739130434782,0.06,136.6086956521739,99,0.020202020202020204,0.02,95.75757575757575,272,0.07352941176470588,0.0625,146.41176470588235,7035,7035,110.49750089645386
N,7,3e-05,163840,282,0.0851063829787234,0.08,175.29432624113474,138,0.036231884057971016,0.03333333333333333,165.2753623188406,93,0.010752688172043012,0.01,163.1720430107527,95,0.11578947368421053,0.11,176.34736842105264,96,0.125,0.12,198.54166666666666,92,0.10869565217391304,0.1,195.15217391304347,99,0.050505050505050504,0.05,141.92929292929293,272,0.09558823529411764,0.08125,195.97426470588235,7035,7035,110.49750089645386
N,7,3e-05,184320,282,0.19148936170212766,0.18,241.45390070921985,138,0.13043478260869565,0.12,233.52898550724638,93,0.11827956989247312,0.11,242.56989247311827,95,0.15789473684210525,0.15,225.9157894736842,96,0.19791666666666666,0.19,256.125,92,0.18478260869565216,0.17,240.94565217391303,99,0.10101010101010101,0.1,184.95959595959596,272,0.15808823529411764,0.134375,256.9154411764706,7035,7035,110.49750089645386
N,7,3e-05,204800,282,0.6631205673758865,0.6233333333333333,409.07801418439715,138,0.7101449275362319,0.6533333333333333,428.92028985507244,93,0.7419354838709677,0.69,425.06451612903226,95,0.6526315789473685,0.62,412.7578947368421,96,0.78125,0.75,442.0520833333333,92,0.7391304347826086,0.68,424.70652173913044,99,0.5252525252525253,0.52,349.5050505050505,272,0.6286764705882353,0.534375,402.5220588235294,7035,7035,110.49750089645386
N,7,3e-05,225280,282,0.24113475177304963,0.22666666666666666,302.3900709219858,138,0.15217391304347827,0.14,301.3840579710145,93,0.16129032258064516,0.15,297.97849462365593,95,0.21052631578947367,0.2,280.5473684210526,96,0.17708333333333334,0.17,301.0625,92,0.2826086956521739,0.26,303.8369565217391,99,0.16161616161616163,0.16,238.22222222222223,272,0.2647058823529412,0.225,334.6764705882353,7035,7035,110.49750089645386
N,7,3e-05,245760,282,0.2801418439716312,0.2633333333333333,324.1241134751773,138,0.2463768115942029,0.22666666666666666,330.6159420289855,93,0.1827956989247312,0.17,324.741935483871,95,0.22105263157894736,0.21,308.1578947368421,96,0.1875,0.18,322.1041666666667,92,0.2608695652173913,0.24,321.80434782608694,99,0.12121212121212122,0.12,253.15151515151516,272,0.34191176470588236,0.290625,356.7720588235294,7035,7035,110.49750089645386
N,7,3e-05,266240,282,0.1347517730496454,0.12666666666666668,268.59574468085106,138,0.057971014492753624,0.05333333333333334,254.06521739130434,93,0.08602150537634409,0.08,260.6666666666667,95,0.12631578947368421,0.12,249.26315789473685,96,0.13541666666666666,0.13,265.7291666666667,92,0.17391304347826086,0.16,272.75,99,0.09090909090909091,0.09,215.5252525252525,272,0.14705882352941177,0.125,293.5,7035,7035,110.49750089645386
N,7,3e-05,286720,282,0.1773049645390071,0.16666666666666666,282.28014184397165,138,0.12318840579710146,0.11333333333333333,276.3333333333333,93,0.11827956989247312,0.11,269.18279569892474,95,0.09473684210526316,0.09,256.11578947368423,96,0.125,0.12,272.6041666666667,92,0.16304347826086957,0.15,279.4347826086956,99,0.050505050505050504,0.05,218.8989898989899,272,0.17279411764705882,0.146875,309.7132352941176,7035,7035,110.49750089645386
N,7,3e-05,307200,282,0.12056737588652482,0.11333333333333333,279.2730496453901,138,0.07246376811594203,0.06666666666666667,269.5144927536232,93,0.0967741935483871,0.09,271.06451612903226,95,0.1368421052631579,0.13,262.22105263157897,96,0.14583333333333334,0.14,275.8125,92,0.15217391304347827,0.14,285.3152173913044,99,0.12121212121212122,0.12,235.46464646464648,272,0.14338235294117646,0.121875,300.68014705882354,7035,7035,110.49750089645386
N,7,3e-05,327680,282,0.12056737588652482,0.11333333333333333,282.1595744680851,138,0.08695652173913043,0.08,270.7173913043478,93,0.0967741935483871,0.09,272.93548387096774,95,0.12631578947368421,0.12,265.13684210526316,96,0.14583333333333334,0.14,281.46875,92,0.15217391304347827,0.14,288.6521739130435,99,0.12121212121212122,0.12,234.2929292929293,272,0.14338235294117646,0.121875,298.0404411764706,7035,7035,110.49750089645386
N,7,3e-05,348160,282,0.20921985815602837,0.19666666666666666,299.70567375886526,138,0.12318840579710146,0.11333333333333333,300.4492753623188,93,0.13978494623655913,0.13,289.60215053763443,95,0.11578947368421053,0.11,276.6421052631579,96,0.14583333333333334,0.14,292.9479166666667,92,0.1956521739130435,0.18,298.29347826086956,99,0.08080808080808081,0.08,236.56565656565655,272,0.21691176470588236,0.184375,333.9485294117647,7035,7035,110.49750089645386
N,7,3e-05,368640,282,0.19858156028368795,0.18666666666666668,297.3014184397163,138,0.14492753623188406,0.13333333333333333,294.3188405797101,93,0.12903225806451613,0.12,287.48387096774195,95,0.11578947368421053,0.11,273.4,96,0.13541666666666666,0.13,288.4375,92,0.20652173913043478,0.19,298.1847826086956,99,0.09090909090909091,0.09,236.6969696969697,272,0.23529411764705882,0.2,334.18382352941177,7035,7035,110.49750089645386
N,7,3e-05,389120,282,0.09574468085106383,0.09,251.84751773049646,138,0.050724637681159424,0.04666666666666667,236.8695652173913,93,0.043010752688172046,0.04,237.0752688172043,95,0.09473684210526316,0.09,232.38947368421051,96,0.07291666666666667,0.07,247.65625,92,0.10869565217391304,0.1,259.6847826086956,99,0.0707070707070707,0.07,209.22222222222223,272,0.09926470588235294,0.084375,273.5772058823529,7035,7035,110.49750089645386
N,7,3e-05,409600,282,0.1347517730496454,0.12666666666666668,272.7588652482269,138,0.06521739130434782,0.06,257.1449275362319,93,0.10752688172043011,0.1,262.10752688172045,95,0.09473684210526316,0.09,248.61052631578949,96,0.13541666666666666,0.13,265.8020833333333,92,0.17391304347826086,0.16,276.5217391304348,99,0.06060606060606061,0.06,218.55555555555554,272,0.16176470588235295,0.1375,300.8125,7035,7035,110.49750089645386
N,8,3e-05,0,282,0.0070921985815602835,0.006666666666666667,67.4645390070922,138,0.0,0.0,60.507246376811594,93,0.0,0.0,54.81720430107527,95,0.0,0.0,50.17894736842105,96,0.0,0.0,65.91666666666667,92,0.010869565217391304,0.01,73.80434782608695,99,0.010101010101010102,0.01,50.5959595959596,272,0.04411764705882353,0.0375,123.03308823529412,7052,7052,111.59687304496765
N,8,3e-05,20480,282,0.0035460992907801418,0.0033333333333333335,59.748226950354606,138,0.0,0.0,54.31159420289855,93,0.0,0.0,57.61290322580645,95,0.010526315789473684,0.01,55.97894736842105,96,0.010416666666666666,0.01,72.35416666666667,92,0.010869565217391304,0.01,67.0,99,0.0,0.0,43.37373737373738,272,0.03676470588235294,0.03125,92.53308823529412,7052,7052,111.59687304496765
N,8,3e-05,40960,282,0.014184397163120567,0.013333333333333334,67.07801418439716,138,0.0,0.0,57.01449275362319,93,0.010752688172043012,0.01,63.86021505376344,95,0.010526315789473684,0.01,59.810526315789474,96,0.03125,0.03,78.89583333333333,92,0.010869565217391304,0.01,69.79347826086956,99,0.0,0.0,46.888888888888886,272,0.04779411764705882,0.040625,96.58088235294117,7052,7052,111.59687304496765
N,8,3e-05,61440,282,0.010638297872340425,0.01,68.01773049645391,138,0.0,0.0,61.51449275362319,93,0.0,0.0,70.34408602150538,95,0.010526315789473684,0.01,61.94736842105263,96,0.041666666666666664,0.04,89.64583333333333,92,0.03260869565217391,0.03,80.23913043478261,99,0.0,0.0,49.06060606060606,272,0.04411764705882353,0.0375,102.75367647058823,7052,7052,111.59687304496765
N,8,3e-05,81920,282,0.02127659574468085,0.02,74.85106382978724,138,0.0,0.0,67.83333333333333,93,0.010752688172043012,0.01,71.49462365591398,95,0.010526315789473684,0.01,65.09473684210526,96,0.041666666666666664,0.04,92.29166666666667,92,0.03260869565217391,0.03,85.08695652173913,99,0.0,0.0,52.73737373737374,272,0.04044117647058824,0.034375,99.30882352941177,7052,7052,111.59687304496765
N,8,3e-05,102400,282,0.01773049645390071,0.016666666666666666,78.34751773049645,138,0.0,0.0,71.57971014492753,93,0.010752688172043012,0.01,80.06451612903226,95,0.010526315789473684,0.01,70.01052631578948,96,0.052083333333333336,0.05,104.27083333333333,92,0.043478260869565216,0.04,89.41304347826087,99,0.010101010101010102,0.01,61.55555555555556,272,0.0625,0.053125,116.03308823529412,7052,7052,111.59687304496765
N,8,3e-05,122880,282,0.024822695035460994,0.023333333333333334,91.23049645390071,138,0.0,0.0,81.52898550724638,93,0.0,0.0,92.21505376344086,95,0.031578947368421054,0.03,89.15789473684211,96,0.07291666666666667,0.07,116.89583333333333,92,0.043478260869565216,0.04,99.94565217391305,99,0.010101010101010102,0.01,66.13131313131314,272,0.07720588235294118,0.065625,127.76102941176471,7052,7052,111.59687304496765
N,8,3e-05,143360,282,0.028368794326241134,0.02666666666666667,110.05673758865248,138,0.0,0.0,100.40579710144928,93,0.021505376344086023,0.02,109.3225806451613,95,0.021052631578947368,0.02,101.33684210526316,96,0.07291666666666667,0.07,132.54166666666666,92,0.05434782608695652,0.05,128.04347826086956,99,0.020202020202020204,0.02,85.4040404040404,272,0.07720588235294118,0.065625,142.0735294117647,7052,7052,111.59687304496765
N,8,3e-05,163840,282,0.04964539007092199,0.04666666666666667,163.03900709219857,138,0.021739130434782608,0.02,156.3695652173913,93,0.03225806451612903,0.03,163.98924731182797,95,0.042105263157894736,0.04,157.68421052631578,96,0.10416666666666667,0.1,188.79166666666666,92,0.08695652173913043,0.08,181.16304347826087,99,0.010101010101010102,0.01,134.06060606060606,272,0.09926470588235294,0.084375,190.3014705882353,7052,7052,111.59687304496765
N,8,3e-05,184320,282,0.1276595744680851,0.12,227.17730496453902,138,0.07246376811594203,0.06666666666666667,216.69565217391303,93,0.07526881720430108,0.07,218.3763440860215,95,0.12631578947368421,0.12,218.38947368421051,96,0.15625,0.15,243.73958333333334,92,0.16304347826086957,0.15,232.20652173913044,99,0.050505050505050504,0.05,171.68686868686868,272,0.15441176470588236,0.13125,251.4375,7052,7052,111.59687304496765
N,8,3e-05,204800,282,0.20567375886524822,0.19333333333333333,281.78723404255317,138,0.13043478260869565,0.12,277.07971014492756,93,0.1827956989247312,0.17,284.5376344086022,95,0.21052631578947367,0.2,265.7894736842105,96,0.19791666666666666,0.19,292.3541666666667,92,0.2608695652173913,0.24,285.6847826086956,99,0.12121212121212122,0.12,219.78787878787878,272,0.21323529411764705,0.18125,305.12867647058823,7052,7052,111.59687304496765
N,8,3e-05,225280,282,0.1950354609929078,0.18333333333333332,293.48936170212767,138,0.13043478260869565,0.12,291.5,93,0.13978494623655913,0.13,292.40860215053766,95,0.17894736842105263,0.17,279.85263157894735,96,0.16666666666666666,0.16,300.9791666666667,92,0.20652173913043478,0.19,294.39130434782606,99,0.13131313131313133,0.13,236.63636363636363,272,0.23161764705882354,0.196875,319.30882352941177,7052,7052,111.59687304496765
N,8,3e-05,245760,282,0.16666666666666666,0.15666666666666668,279.98936170212767,138,0.10869565217391304,0.1,280.963768115942,93,0.11827956989247312,0.11,276.16129032258067,95,0.10526315789473684,0.1,264.3157894736842,96,0.17708333333333334,0.17,285.8125,92,0.16304347826086957,0.15,279.9130434782609,99,0.04040404040404041,0.04,216.55555555555554,272,0.17647058823529413,0.15,305.2022058823529,7052,7052,111.59687304496765
N,8,3e-05,266240,282,0.30851063829787234,0.29,347.0496453900709,138,0.2608695652173913,0.24,348.1159420289855,93,0.24731182795698925,0.23,347.60215053763443,95,0.23157894736842105,0.22,328.17894736842106,96,0.25,0.24,353.8645833333333,92,0.33695652173913043,0.31,344.9782608695652,99,0.23232323232323232,0.23,282.3333333333333,272,0.34191176470588236,0.290625,360.97058823529414,7052,7052,111.59687304496765
N,8,3e-05,286720,282,0.16312056737588654,0.15333333333333332,274.76241134751774,138,0.08695652173913043,0.08,265.3478260869565,93,0.0967741935483871,0.09,265.86021505376345,95,0.09473684210526316,0.09,255.47368421052633,96,0.11458333333333333,0.11,270.9270833333333,92,0.15217391304347827,0.14,277.6195652173913,99,0.050505050505050504,0.05,214.58585858585857,272,0.17279411764705882,0.146875,305.1654411764706,7052,7052,111.59687304496765
N,8,3e-05,307200,282,0.1453900709219858,0.13666666666666666,269.6914893617021,138,0.07971014492753623,0.07333333333333333,260.6231884057971,93,0.07526881720430108,0.07,259.4516129032258,95,0.08421052631578947,0.08,249.2,96,0.11458333333333333,0.11,264.84375,92,0.14130434782608695,0.13,271.19565217391306,99,0.06060606060606061,0.06,211.02020202020202,272,0.15073529411764705,0.128125,297.12132352941177,7052,7052,111.59687304496765
N,8,3e-05,327680,282,0.1702127659574468,0.16,278.4503546099291,138,0.10144927536231885,0.09333333333333334,268.6521739130435,93,0.10752688172043011,0.1,268.96774193548384,95,0.08421052631578947,0.08,257.5473684210526,96,0.11458333333333333,0.11,272.09375,92,0.17391304347826086,0.16,279.6630434782609,99,0.0707070707070707,0.07,221.77777777777777,272,0.1801470588235294,0.153125,308.5625,7052,7052,111.59687304496765
N,8,3e-05,348160,282,0.07446808510638298,0.07,239.58510638297872,138,0.036231884057971016,0.03333333333333333,224.52173913043478,93,0.07526881720430108,0.07,232.3763440860215,95,0.07368421052631578,0.07,225.47368421052633,96,0.10416666666666667,0.1,238.57291666666666,92,0.10869565217391304,0.1,246.95652173913044,99,0.020202020202020204,0.02,190.21212121212122,272,0.09926470588235294,0.084375,266.4522058823529,7052,7052,111.59687304496765
N,8,3e-05,368640,282,0.12411347517730496,0.11666666666666667,259.70567375886526,138,0.07971014492753623,0.07333333333333333,252.04347826086956,93,0.06451612903225806,0.06,247.44086021505376,95,0.08421052631578947,0.08,238.61052631578949,96,0.10416666666666667,0.1,255.0625,92,0.15217391304347827,0.14,260.4347826086956,99,0.050505050505050504,0.05,202.62626262626262,272,0.13970588235294118,0.11875,286.65808823529414,7052,7052,111.59687304496765
N,8,3e-05,389120,282,0.18085106382978725,0.17,283.4574468085106,138,0.10144927536231885,0.09333333333333334,280.0,93,0.10752688172043011,0.1,274.51612903225805,95,0.09473684210526316,0.09,260.53684210526313,96,0.125,0.12,277.375,92,0.13043478260869565,0.12,281.7717391304348,99,0.050505050505050504,0.05,221.22222222222223,272,0.15808823529411764,0.134375,310.3272058823529,7052,7052,111.59687304496765
N,8,3e-05,409600,282,0.24822695035460993,0.23333333333333334,323.2695035460993,138,0.21739130434782608,0.2,328.0869565217391,93,0.1827956989247312,0.17,324.2795698924731,95,0.16842105263157894,0.16,307.7368421052632,96,0.2604166666666667,0.25,331.7083333333333,92,0.22826086956521738,0.21,321.2282608695652,99,0.1111111111111111,0.11,257.45454545454544,272,0.23529411764705882,0.2,337.90441176470586,7052,7052,111.59687304496765
N,9,3e-05,0,282,0.010638297872340425,0.01,22.127659574468087,138,0.028985507246376812,0.02666666666666667,33.26086956521739,93,0.0,0.0,23.537634408602152,95,0.0,0.0,19.621052631578948,96,0.0,0.0,19.84375,92,0.0,0.0,15.630434782608695,99,0.010101010101010102,0.01,20.303030303030305,272,0.22426470588235295,0.190625,139.8235294117647,7135,7135,111.67961406707764
N,9,3e-05,20480,282,0.031914893617021274,0.03,89.59219858156028,138,0.0,0.0,77.70289855072464,93,0.0,0.0,83.86021505376344,95,0.0,0.0,73.47368421052632,96,0.07291666666666667,0.07,111.29166666666667,92,0.03260869565217391,0.03,96.5,99,0.0,0.0,58.62626262626262,272,0.08088235294117647,0.06875,122.57352941176471,7135,7135,111.67961406707764
N,9,3e-05,40960,282,0.03546099290780142,0.03333333333333333,83.0354609929078,138,0.0,0.0,68.2536231884058,93,0.0,0.0,71.36559139784946,95,0.0,0.0,66.66315789473684,96,0.0625,0.06,98.73958333333333,92,0.021739130434782608,0.02,82.3804347826087,99,0.0,0.0,54.0,272,0.08088235294117647,0.06875,114.26102941176471,7135,7135,111.67961406707764
N,9,3e-05,61440,282,0.03900709219858156,0.03666666666666667,85.04609929078015,138,0.0,0.0,69.94927536231884,93,0.0,0.0,73.34408602150538,95,0.0,0.0,67.85263157894737,96,0.0625,0.06,102.90625,92,0.021739130434782608,0.02,83.58695652173913,99,0.0,0.0,55.18181818181818,272,0.08455882352941177,0.071875,116.1654411764706,7135,7135,111.67961406707764
N,9,3e-05,81920,282,0.03900709219858156,0.03666666666666667,86.10992907801419,138,0.0,0.0,70.34057971014492,93,0.0,0.0,73.49462365591398,95,0.0,0.0,68.53684210526316,96,0.052083333333333336,0.05,97.55208333333333,92,0.021739130434782608,0.02,81.1413043478261,99,0.010101010101010102,0.01,59.24242424242424,272,0.08088235294117647,0.06875,116.20220588235294,7135,7135,111.67961406707764
N,9,3e-05,102400,282,0.0425531914893617,0.04,92.97872340425532,138,0.0,0.0,76.6086956521739,93,0.0,0.0,81.64516129032258,95,0.0,0.0,74.70526315789473,96,0.07291666666666667,0.07,109.69791666666667,92,0.05434782608695652,0.05,100.67391304347827,99,0.0,0.0,60.80808080808081,272,0.08823529411764706,0.075,123.51102941176471,7135,7135,111.67961406707764
N,9,3e-05,122880,282,0.0425531914893617,0.04,101.78368794326241,138,0.0,0.0,87.6304347826087,93,0.043010752688172046,0.04,103.41935483870968,95,0.021052631578947368,0.02,90.09473684210526,96,0.07291666666666667,0.07,125.32291666666667,92,0.06521739130434782,0.06,112.33695652173913,99,0.010101010101010102,0.01,70.88888888888889,272,0.08455882352941177,0.071875,134.71691176470588,7135,7135,111.67961406707764
N,9,3e-05,143360,282,0.04609929078014184,0.043333333333333335,126.59219858156028,138,0.0,0.0,113.06521739130434,93,0.043010752688172046,0.04,133.5268817204301,95,0.021052631578947368,0.02,114.89473684210526,96,0.10416666666666667,0.1,157.71875,92,0.07608695652173914,0.07,141.52173913043478,99,0.0,0.0,89.46464646464646,272,0.09191176470588236,0.078125,158.375,7135,7135,111.67961406707764
N,9,3e-05,163840,282,0.09574468085106383,0.09,179.80851063829786,138,0.057971014492753624,0.05333333333333334,168.6086956521739,93,0.053763440860215055,0.05,180.01075268817203,95,0.042105263157894736,0.04,158.7157894736842,96,0.15625,0.15,203.29166666666666,92,0.09782608695652174,0.09,186.7826086956522,99,0.020202020202020204,0.02,129.55555555555554,272,0.1213235294117647,0.103125,200.5625,7135,7135,111.67961406707764
N,9,3e-05,184320,282,0.37943262411347517,0.3566666666666667,288.74468085106383,138,0.427536231884058,0.3933333333333333,308.1014492753623,93,0.4838709677419355,0.45,320.78494623655916,95,0.3368421052631579,0.32,270.6421052631579,96,0.4583333333333333,0.44,318.8541666666667,92,0.391304347826087,0.36,290.9891304347826,99,0.2222222222222222,0.22,218.36363636363637,272,0.38235294117647056,0.325,308.96691176470586,7135,7135,111.67961406707764
N,9,3e-05,204800,282,0.7624113475177305,0.7166666666666667,418.0851063829787,138,0.8478260869565217,0.78,444.22463768115944,93,0.8494623655913979,0.79,441.19354838709677,95,0.8210526315789474,0.78,434.9894736842105,96,0.8645833333333334,0.83,453.8645833333333,92,0.8369565217391305,0.77,435.9021739130435,99,0.6060606060606061,0.6,349.3636363636364,272,0.6654411764705882,0.565625,396.3492647058824,7135,7135,111.67961406707764
N,9,3e-05,225280,282,0.6666666666666666,0.6266666666666667,437.34397163120565,138,0.6956521739130435,0.64,456.268115942029,93,0.6989247311827957,0.65,448.16129032258067,95,0.5052631578947369,0.48,432.93684210526317,96,0.7291666666666666,0.7,455.375,92,0.6521739130434783,0.6,441.2717391304348,99,0.43434343434343436,0.43,373.24242424242425,272,0.6838235294117647,0.58125,412.625,7135,7135,111.67961406707764
N,9,3e-05,245760,282,0.19858156028368795,0.18666666666666668,298.06028368794324,138,0.1956521739130435,0.18,303.81159420289856,93,0.12903225806451613,0.12,298.7096774193548,95,0.12631578947368421,0.12,283.5473684210526,96,0.19791666666666666,0.19,304.9270833333333,92,0.1956521739130435,0.18,296.20652173913044,99,0.050505050505050504,0.05,235.2020202020202,272,0.20955882352941177,0.178125,321.80882352941177,7135,7135,111.67961406707764
N,9,3e-05,266240,282,0.1773049645390071,0.16666666666666666,287.00354609929076,138,0.11594202898550725,0.10666666666666667,289.4347826086956,93,0.11827956989247312,0.11,282.19354838709677,95,0.10526315789473684,0.1,272.7578947368421,96,0.15625,0.15,289.6458333333333,92,0.18478260869565216,0.17,288.6630434782609,99,0.06060606060606061,0.06,228.31313131313132,272,0.1875,0.159375,315.19485294117646,7135,7135,111.67961406707764
N,9,3e-05,286720,282,0.1879432624113475,0.17666666666666667,293.15248226950354,138,0.12318840579710146,0.11333333333333333,294.2608695652174,93,0.11827956989247312,0.11,288.6666666666667,95,0.10526315789473684,0.1,278.70526315789476,96,0.17708333333333334,0.17,296.09375,92,0.20652173913043478,0.19,294.6521739130435,99,0.0707070707070707,0.07,230.93939393939394,272,0.19852941176470587,0.16875,318.7022058823529,7135,7135,111.67961406707764
N,9,3e-05,307200,282,0.14184397163120568,0.13333333333333333,261.02836879432624,138,0.07246376811594203,0.06666666666666667,260.32608695652175,93,0.0967741935483871,0.09,256.31182795698925,95,0.08421052631578947,0.08,244.17894736842106,96,0.14583333333333334,0.14,266.3854166666667,92,0.13043478260869565,0.12,260.10869565217394,99,0.04040404040404041,0.04,197.64646464646464,272,0.13970588235294118,0.11875,281.25367647058823,7135,7135,111.67961406707764
