arm,seed,run_seed,step,random/n,random/success,random/mean_steps,verifai/n,verifai/success,verifai/mean_steps,n_episodes,n_new,wall_time_sec
A,53,825260916,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
A,53,825260916,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3343,1697,71.87448215484619
S_ce,53,1834101038,0,298,0.0,200.0,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,10240,298,0.0,200.0,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,20480,298,0.0,200.0,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,30720,298,0.20469798657718122,168.39261744966444,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,40960,298,0.34563758389261745,146.38926174496643,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,51200,298,0.5704697986577181,105.97986577181209,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,61440,298,0.6610738255033557,91.96644295302013,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,71680,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,81920,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,92160,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,102400,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_ce,53,1834101038,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,9114,9114,74.3096137046814
S_mab,53,2566105876,0,298,0.0,200.0,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,10240,298,0.0,200.0,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,20480,298,0.0,200.0,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,30720,298,0.09395973154362416,189.20805369127515,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,40960,298,0.5436241610738255,112.33221476510067,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,51200,298,0.5771812080536913,106.13758389261746,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,61440,298,0.5805369127516778,105.54026845637584,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,71680,298,0.5570469798657718,108.64765100671141,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,81920,298,0.5704697986577181,105.31879194630872,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,92160,298,0.6442953020134228,94.10402684563758,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,102400,298,0.5939597315436241,103.75838926174497,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_mab,53,2566105876,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,6707,6707,75.17695426940918
S_sa,53,3319161610,0,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,10240,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,20480,298,0.020134228187919462,196.68791946308724,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,30720,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,40960,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,51200,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,61440,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,71680,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,81920,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,92160,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,102400,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,112640,298,0.003355704697986577,199.48322147651007,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,122880,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,133120,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,143360,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,153600,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,163840,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,174080,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,184320,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,194560,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,204800,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,215040,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,225280,298,0.050335570469798654,192.51342281879195,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,235520,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,245760,298,0.0,200.0,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1559,1559,72.92824530601501
S_sa,53,3319161610,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,1559,1559,72.92824530601501
N,54,3273915642,0,298,0.4429530201342282,140.60402684563758,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,10240,298,0.0,200.0,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,20480,298,0.0,200.0,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,30720,298,0.05704697986577181,194.26845637583892,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,40960,298,0.0436241610738255,194.6979865771812,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,51200,298,0.1476510067114094,179.90939597315437,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,61440,298,0.053691275167785234,192.90939597315437,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,71680,298,0.2651006711409396,165.40604026845637,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,81920,298,0.37583892617449666,143.73825503355704,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,92160,298,0.4228187919463087,134.4798657718121,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,102400,298,0.4261744966442953,134.19463087248323,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,112640,298,0.0,200.0,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,122880,298,0.0,200.0,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,133120,298,0.0,200.0,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
N,54,3273915642,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2554,2554,73.97951698303223
A,54,1163476598,0,298,0.0,200.0,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,10240,298,0.0,200.0,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,20480,298,0.5637583892617449,107.97986577181209,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,30720,298,0.5771812080536913,106.21812080536913,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,40960,298,0.5671140939597316,108.6744966442953,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,51200,298,0.5637583892617449,107.99328859060402,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,61440,298,0.5906040268456376,102.11744966442953,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,71680,298,0.6711409395973155,90.65436241610739,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,81920,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,92160,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,102400,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
A,54,1163476598,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,3686,1788,74.6590371131897
S_ce,54,2055659003,0,298,0.0,200.0,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,10240,298,0.0,200.0,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,20480,298,0.02348993288590604,196.53020134228188,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,30720,298,0.040268456375838924,193.43959731543623,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,40960,298,0.087248322147651,187.3489932885906,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,51200,298,0.14093959731543623,178.1778523489933,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,61440,298,0.3053691275167785,152.28523489932886,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,71680,298,0.436241610738255,134.7785234899329,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,81920,298,0.5906040268456376,101.87248322147651,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,92160,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,102400,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,112640,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,122880,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,133120,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,143360,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,153600,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,163840,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,174080,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_ce,54,2055659003,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,8439,8439,77.21198105812073
S_mab,54,1308667383,0,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,10240,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,20480,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,30720,298,0.016778523489932886,197.58724832214764,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,40960,298,0.010067114093959731,198.28859060402684,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,51200,298,0.013422818791946308,197.71476510067114,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,61440,298,0.003355704697986577,199.44295302013424,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,71680,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,81920,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,92160,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,102400,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,112640,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,122880,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,133120,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,143360,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,153600,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,163840,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,174080,298,0.0,200.0,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,184320,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,194560,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,204800,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,215040,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,225280,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,235520,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,245760,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,256000,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,266240,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,276480,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,286720,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,296960,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_mab,54,1308667383,307200,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,4953,4953,76.54982304573059
S_sa,54,3410127268,0,298,0.0,200.0,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,10240,298,0.1040268456375839,183.08724832214764,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,20480,298,0.15436241610738255,177.66778523489933,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,30720,298,0.1040268456375839,183.53020134228188,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,40960,298,0.12751677852348994,181.59731543624162,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,51200,298,0.2080536912751678,169.95973154362417,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,61440,298,0.27181208053691275,159.18456375838926,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,71680,298,0.0,200.0,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,81920,298,0.6711409395973155,90.48657718120805,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,92160,298,0.2348993288590604,163.4496644295302,2000,0.0,200.0,2320,2320,73.6537401676178
S_sa,54,3410127268,102400,298,0.3825503355704698,137.55369127516778,2000,0.0,200.0,2320,2320,73.6537401676178
