arm,seed,final_random,auc_random,final_steps_random,auc_steps_random,final_verifai,auc_verifai,final_steps_verifai,auc_steps_verifai
A,47,0.9515366430260048,0.8049645390070922,491.7044917257683,466.2689125295508,0.26187803965581735,0.2659309140790622,179.6835016835017,215.15697094400798
A,48,0.9869976359338062,0.7431048069345941,494.8711583924349,455.43538219070143,0.21380471380471378,0.28049008604564163,155.67209128320238,235.87242798353913
A,49,0.9929078014184398,0.5849093774625689,497.26477541371156,399.0524034672971,0.5162738496071829,0.1751777029554807,290.5794986906098,200.82675520638483
A,50,0.983451536643026,0.799251379038613,493.8995271867612,447.31323877068553,0.2790871679760568,0.30440204514278585,183.56060606060603,224.5632560169597
A,51,0.9503546099290782,0.37135539795114264,493.71631205673765,351.0399921197794,0.43060231949120836,0.1584985659059733,287.7762813318369,198.47247162987904
A,52,0.6725768321513002,0.526595744680851,454.40189125295507,393.761426319937,0.22933034044145154,0.2292368125701459,209.59839132061356,228.3667539593466
A,53,0.9869976359338061,0.7411347517730495,496.52127659574467,442.586682427108,0.39057239057239057,0.14418880159620898,235.07239057239056,157.2003990522509
A,54,0.9846335697399528,0.7019306540583136,493.31442080378247,452.69936958234825,0.021324354657687932,0.08741738371367994,68.75944631500188,168.0720164609054
A,55,0.9905437352245864,0.6733648542159181,496.71631205673765,419.8382584712372,0.38552188552188554,0.23116972191046264,231.40198279087167,198.24417009602195
A,56,0.9763593380614658,0.7056737588652482,492.4243498817967,436.5965327029156,0.17115600448933774,0.29252400548696833,149.11859334081558,239.06868063349546
A,57,0.9869976359338061,0.7813238770685579,497.12765957446817,456.60598896769113,0.806210250654695,0.40048634493078933,419.0830527497194,282.4726586856217
A,58,0.9905437352245864,0.6983845547675335,496.65248226950354,436.7805358550039,0.4425738870183315,0.39044768674398306,259.19004863449305,298.86694101508914
A,59,0.9822695035460992,0.5695429472025217,495.2340425531915,399.17710795902286,0.5207631874298541,0.2109365257513405,292.9726898615788,209.3339880284325
A,60,0.7659574468085105,0.6325847123719462,452.290780141844,415.2667454688731,0.1170968948746726,0.2951427858835266,161.84025439580998,246.21866816311262
A,61,0.9479905437352246,0.5983057525610717,487.6442080378251,406.2801418439716,0.5843621399176954,0.31450305524379596,357.67770295548075,268.19014216236434
A,62,0.963356973995272,0.5273837667454689,494.096926713948,382.1633175728921,0.21043771043771042,0.13193665045516895,214.5578002244669,180.02360019952613
A,63,0.9562647754137116,0.7939322301024428,493.4160756501182,448.00925925925924,0.0761316872427983,0.42471006359895247,131.61634867190423,277.80589849108367
A,64,0.9822695035460994,0.7572892040977147,494.3026004728133,440.18479117415285,0.13449307893752332,0.3891071205886021,119.85765057987281,254.82027060730766
A,65,0.9515366430260047,0.7271473601260835,490.72458628841605,442.31895193065407,0.37261503928170586,0.32591345554308504,243.60998877665543,236.33255393440584
A,66,0.9810874704491725,0.7176910953506698,494.69503546099287,418.5177304964539,0.2429854096520763,0.21866816311260756,195.64010475121586,181.30895373487968
A,67,0.7801418439716311,0.42474389282899916,467.4633569739953,366.78230890464937,0.17658062102506542,0.06690360394064096,183.80377852600074,140.88814066591843
A,68,0.9621749408983451,0.7368006304176516,491.97163120567376,440.2888100866824,0.004863449307893667,0.0775969572265868,61.55892255892255,133.98104501808206
A,69,0.9278959810874704,0.8518518518518519,488.0957446808511,461.17553191489367,0.0744481855592966,0.23226088040902854,139.2220351664796,190.99881531363013
A,70,0.8309692671394798,0.6146572104018913,480.9113475177305,417.3130417651695,0.2807706696595585,0.3338945005611672,251.73887018331462,273.7150205761317
A,71,0.9444444444444443,0.5342789598108747,490.50118203309694,396.8884948778566,0.005050505050504967,0.10874173837136795,67.65637860082306,161.1722471629879
A,72,0.9905437352245863,0.736012608353034,497.20567375886526,437.12135539795116,0.5802469135802469,0.5327035789998752,317.14927048260387,326.7711996508293
A,73,0.4905437352245863,0.46296296296296297,362.4929078014184,368.9759653270291,0.07332585110362884,0.06403541588726769,140.14104002992892,142.27073201147272
A,74,0.9881796690307327,0.6286446020488573,494.854609929078,402.79925137903865,0.09614665170220721,0.1479922683626387,104.94145155256267,160.07681755829904
A,75,0.9763593380614658,0.7503940110323088,489.88534278959816,431.65287628053585,0.19584736251402912,0.1369248035914702,144.42330714552938,136.7253398179324
A,76,0.9739952718676124,0.8394405043341213,488.83096926713955,466.49842395587075,0.2414889637111859,0.3844619029804215,168.69696969696972,257.1729642100012
A,77,0.9704491725768323,0.6522852639873916,494.209219858156,418.27088258471235,0.7800224466891135,0.36497692979174456,415.52263374485597,279.7069148272852
A,78,0.7789598108747046,0.7383766745468874,466.33451536643025,453.47399527186764,0.42704826038159366,0.39206883651328095,287.1816311260755,287.6183439331587
A,79,0.9822695035460994,0.7084318360914105,495.5295508274232,440.7844759653271,0.7388701833146278,0.22530864197530862,405.1378600823045,203.75863574011723
A,80,0.975177304964539,0.7297084318360914,493.7328605200946,426.51891252955085,0.2957351290684624,0.47437336326225216,190.32697343808456,286.76720912832025
A,81,0.9846335697399526,0.6520882584712372,493.6513002364066,405.1601654846335,0.05162738496071823,0.2767489711934156,82.84661429105874,214.55658436213992
A,82,0.33215130023640654,0.5384160756501182,289.63475177304963,373.6503152088258,0.021885521885521866,0.0928731762065095,110.25028058361391,130.89216236438457
A,83,0.9349881796690306,0.5898345153664303,488.67257683215126,405.9215918045705,0.21417882528993637,0.2241551315625389,176.6990273101384,204.34917071954112
A,84,0.8782505910165485,0.687746256895193,474.6879432624114,415.6704097714736,0.4539842873176206,0.46608055867315124,281.72371866816314,294.69132684873426
A,85,0.9787234042553191,0.7178881008668243,493.9278959810875,425.2789598108747,0.43284698840254393,0.17801471505175204,262.1921062476618,175.50389699463773
A,86,0.9657210401891253,0.5545705279747832,494.8747044917257,380.395390070922,0.4927048260381593,0.16027559546078063,284.31930415263747,173.60506297543333
A,87,0.9704491725768322,0.7322695035460993,486.86879432624113,443.34594168636715,0.0014964459408902998,0.20585484474373358,55.558735503179946,192.48699962588853
A,88,0.8368794326241135,0.7228132387706856,467.3924349881797,438.44936958234837,0.0684624017957351,0.2192605062975433,122.4653946876169,210.77391195909715
A,89,0.9373522458628841,0.7279353821907012,489.6335697399527,447.54156816390855,0.40142162364384587,0.3867377478488589,288.81088664422003,280.07229704451925
A,90,0.9893617021276596,0.6225374310480694,495.9184397163121,411.22182821118986,0.1705948372615039,0.20610425240054864,136.45809951365507,204.4683875794987
A,91,0.9834515366430261,0.7072498029944837,493.7813238770685,429.0405831363278,0.36083052749719413,0.3099201895498192,221.35802469135805,243.33723032797107
A,92,0.9751773049645389,0.7531520882584711,494.2364066193854,443.34022852639873,0.34175084175084175,0.3642287068212994,216.96034418256644,243.18287816435966
A,93,0.9869976359338062,0.5998817966903073,496.5744680851064,395.8624901497242,0.640478862701085,0.309701957850106,358.61952861952864,245.16389200648464
A,94,0.9869976359338062,0.5933806146572104,494.9858156028369,396.49665090622534,0.23400673400673397,0.24597830153385708,165.0841750841751,210.4985970819304
A,95,0.8108747044917258,0.5610717100078803,472.90070921985813,388.26201733648537,0.16199027310138422,0.2618156877416136,184.56864945753833,225.5098204264871
A,96,0.9869976359338061,0.6239164696611504,496.565011820331,404.4802994483845,0.5723905723905723,0.37111859334081554,318.7558922558923,258.7250904102756
A,97,0.9787234042553191,0.7923561859732074,490.47163120567376,441.58609141055945,0.10587355031799468,0.2421436588103254,109.55424616535727,191.16772664920813
A,98,0.9869976359338061,0.7937352245862884,495.2706855791962,457.70961386918833,0.3106995884773663,0.3896994637735378,200.33464272353163,276.8177453547824
A,99,0.9739952718676123,0.7744286840031521,493.3037825059102,461.5206855791962,0.6120463898241676,0.3806272602568898,341.1569397680509,260.06902356902356
