id,a,b,metric,n_a,n_b,mean_a,mean_b,mean_diff,sd_a,sd_b,sd_diff,t,p,ci_lo,ci_hi,detectable,p_adj
C3_mab,B_mab,N,auc_E3v,100,100,0.26182222222222223,0.2338388888888889,0.027983333333333332,0.11717837329676013,0.1034982963027569,0.015634151242087987,1.7898850343727437,0.07502383847056135,-0.0019341666666666743,0.05802499999999994,0.06941174977669062,0.7918845415873547
C3_mab,B_mab,N,auc_E4v,100,100,0.23193333333333335,0.21374444444444446,0.018188888888888893,0.10392696266020926,0.08954787364044652,0.013718467567954485,1.325868855161129,0.1864440450297942,-0.008212222222222221,0.04530055555555553,0.06090658990064433,0.9033483892853978
C3_sa,B_sa,N,final_E7,100,100,0.8981,0.9184666666666667,-0.020366666666666644,0.17474191647609158,0.13475789489187726,0.02206681390899638,-0.9229545665567694,0.35722666639932366,-0.06510083333333348,0.021434999999999618,0.09797117487878992,0.9033483892853978
C3_sa,B_sa,N,auc_E6,100,100,0.2603711111111111,0.24343777777777778,0.016933333333333328,0.10517901084453443,0.10828376006978022,0.01509569376248883,1.1217327007130227,0.2633357774714919,-0.012353444444444386,0.046289166666666624,0.06702113225863132,0.9033483892853978
C3_sa,B_sa,N,S_edge,100,100,0.3003833333333333,0.2865333333333333,0.013849999999999973,0.1995548293332267,0.1688036284656375,0.026137481686914335,0.5298903760469755,0.5967979307015989,-0.03679208333333328,0.06577520833333342,0.1160439291236275,0.9033483892853978
C3_sa,B_sa,N,auc_edge,100,100,0.2527361111111111,0.2373791666666667,0.01535694444444441,0.09914975849058705,0.100556049007523,0.014121683186060047,1.0874726647035762,0.27815023942509826,-0.011836319444444408,0.04281975694444438,0.0626967671323096,0.9033483892853978
C3_sa,B_sa,N,final_E1v,100,100,0.3038,0.28996666666666665,0.013833333333333364,0.21385249329593725,0.1807873384072985,0.028003026732352335,0.49399421946597993,0.6218729800273064,-0.040634166666666686,0.0692341666666667,0.12432648593697669,0.9033483892853978
C3_sa,B_sa,N,final_E2v,100,100,0.3207666666666666,0.3111,0.009666666666666601,0.215696015363685,0.1866799267777026,0.028526157488434966,0.3388702691761289,0.7350739539457024,-0.04609999999999992,0.06556750000000004,0.12664905660803086,0.9033483892853978
C3_sa,B_sa,N,final_E3v,100,100,0.29603333333333337,0.2822,0.013833333333333364,0.20275193968496508,0.1721046976001147,0.026594807008520037,0.5201516720501733,0.6035542714469865,-0.037400833333333265,0.06640000000000001,0.11807434000416087,0.9033483892853978
C3_sa,B_sa,N,final_E4v,100,100,0.2809333333333333,0.26286666666666664,0.018066666666666675,0.1782166804347595,0.15271359165916137,0.02346968816636179,0.7697872480709369,0.4423650238370571,-0.026999999999999913,0.06420166666666664,0.10419958826769635,0.9033483892853978
C3_sa,B_sa,N,auc_E1v,100,100,0.2612777777777778,0.24303888888888892,0.01823888888888886,0.10533006513467308,0.10657474922778008,0.014984191601230505,1.2172087339961053,0.224973765822947,-0.010866805555555525,0.047333472222222193,0.06652609034705075,0.9033483892853978
C3_sa,B_sa,N,auc_E2v,100,100,0.27330555555555547,0.2588944444444444,0.014411111111111041,0.10692295759776779,0.11044247455489534,0.01537207176904361,0.937486587860736,0.3496516257403436,-0.01561666666666675,0.04425055555555556,0.06824818198699245,0.9033483892853978
C3_sa,B_sa,N,auc_E3v,100,100,0.24885000000000002,0.2338388888888889,0.015011111111111114,0.101397648254066,0.1034982963027569,0.014489092590299972,1.0360283791105467,0.3014530713563601,-0.012961250000000061,0.042735277777777705,0.06432797366458685,0.9033483892853978
