arm,seed,final_random,auc_random,final_steps_random,auc_steps_random,final_verifai,auc_verifai,final_steps_verifai,auc_steps_verifai
A,31,0.6711409395973155,0.5782997762863534,90.48657718120803,106.68325876211782,0.0,0.0,200.0,200.0
A,32,0.6711409395973155,0.42841163310961966,90.48657718120803,131.6045861297539,0.0,0.0,200.0,200.0
A,33,0.6711409395973155,0.47483221476510074,90.48657718120803,123.22706935123041,0.0,0.0,200.0,200.0
A,34,0.6711409395973155,0.29306487695749445,90.48657718120803,152.58277404921702,0.0,0.0,200.0,200.0
A,35,0.6711409395973155,0.5309470544369874,90.48657718120803,114.25913497390007,0.0,0.0,200.0,200.0
A,36,0.447427293064877,0.22781506338553317,126.99105145413868,163.14448173005218,0.0,0.0,200.0,200.0
A,37,0.6711409395973155,0.6524981357196122,90.48657718120803,93.80797912005964,0.0,0.0,200.0,200.0
A,38,0.6711409395973155,0.33557046979865773,90.48657718120803,145.24328859060404,0.0,0.0,200.0,200.0
A,39,0.6711409395973155,0.41014168530947054,90.48657718120803,133.07513049962716,0.0,0.0,200.0,200.0
A,40,0.6711409395973155,0.6372110365398957,90.48657718120803,95.95563012677106,0.0,0.0,200.0,200.0
A,41,0.6711409395973155,0.4817300521998509,90.48657718120803,122.38534675615212,0.0,0.0,200.0,200.0
A,42,0.6711409395973155,0.2723713646532438,90.48657718120803,155.90883668903803,0.0,0.0,200.0,200.0
A,43,0.6711409395973155,0.4077181208053691,90.48657718120803,133.59470544369873,0.0,0.0,200.0,200.0
A,44,0.0022371364653243665,0.018829231916480227,199.63199105145415,197.13571961222968,0.0,0.0,200.0,200.0
A,45,0.6711409395973155,0.6120432513049964,90.48657718120803,100.13497390007456,0.0,0.0,200.0,200.0
A,46,0.6711409395973155,0.4267337807606264,90.48657718120803,130.69724086502612,0.0,0.0,200.0,200.0
A,47,0.6711409395973155,0.6428038777032066,90.48657718120803,94.93586875466067,0.0,0.0,200.0,200.0
A,48,0.6711409395973155,0.6236017897091722,90.48657718120803,98.31357196122295,0.0,0.0,200.0,200.0
A,49,0.6711409395973155,0.6258389261744967,90.48657718120803,97.55965697240863,0.0,0.0,200.0,200.0
A,50,0.6711409395973155,0.6655480984340045,90.48657718120803,91.38087248322145,0.0,0.0,200.0,200.0
A,51,0.6711409395973155,0.5428784489187174,90.48657718120803,111.49198359433257,0.0,0.0,200.0,200.0
A,52,0.6711409395973155,0.6515659955257271,90.48657718120803,93.72930648769572,0.0,0.0,200.0,200.0
A,53,0.6711409395973155,0.5995525727069352,90.48657718120803,102.78206562266963,0.0,0.0,200.0,200.0
A,54,0.6711409395973155,0.6569724086502611,90.48657718120803,92.65287099179714,0.0,0.0,200.0,200.0
A,55,0.6711409395973155,0.5354213273676361,90.48657718120803,112.7749813571961,0.0,0.0,200.0,200.0
A,56,0.6711409395973155,0.6530574198359433,90.48657718120803,93.09787472035792,0.0,0.0,200.0,200.0
A,57,0.6711409395973155,0.5007457121551081,90.48657718120803,118.86036539895598,0.0,0.0,200.0,200.0
A,58,0.6711409395973155,0.604026845637584,90.48657718120803,104.24888143176732,0.0,0.0,200.0,200.0
A,59,0.6711409395973155,0.5975018642803879,90.48657718120803,102.45581655480981,0.0,0.0,200.0,200.0
A,60,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0
A,61,0.6711409395973155,0.6304996271439224,90.48657718120803,97.17841163310959,0.0,0.0,200.0,200.0
A,62,0.6711409395973155,0.6321774794929158,90.48657718120803,97.40044742729305,0.0,0.0,200.0,200.0
A,63,0.6711409395973155,0.6068232662192394,90.48657718120803,101.02255779269201,0.0,0.0,200.0,200.0
A,64,0.6711409395973155,0.6377703206562267,90.48657718120803,96.10868754660699,0.0,0.0,200.0,200.0
A,65,0.6711409395973155,0.6636838180462342,90.48657718120803,91.7335943325876,0.0,0.0,200.0,200.0
A,66,0.6711409395973155,0.5760626398210291,90.48657718120803,106.80536912751676,0.0,0.0,200.0,200.0
A,67,0.6711409395973155,0.586875466070097,90.48657718120803,104.99869500372854,0.0,0.0,200.0,200.0
A,68,0.6711409395973155,0.28094705443698736,90.48657718120803,154.14578672632365,0.0,0.0,200.0,200.0
A,69,0.6711409395973155,0.4002609992542878,90.48657718120803,136.22949291573454,0.0,0.0,200.0,200.0
A,70,0.6711409395973155,0.6565995525727071,90.48657718120803,92.69835943325873,0.0,0.0,200.0,200.0
A,71,0.6711409395973155,0.5443698732289337,90.48657718120803,111.28262490678597,0.0,0.0,200.0,200.0
A,72,0.6711409395973155,0.41014168530947054,90.48657718120803,133.07513049962716,0.0,0.0,200.0,200.0
A,73,0.6711409395973155,0.6269574944071589,90.48657718120803,98.20115585384039,0.0,0.0,200.0,200.0
A,74,0.6711409395973155,0.65137956748695,90.48657718120803,94.0883668903803,0.0,0.0,200.0,200.0
A,75,0.6711409395973155,0.41014168530947054,90.48657718120803,133.07513049962716,0.0,0.0,200.0,200.0
A,76,0.6711409395973155,0.6193139448173005,90.48657718120803,100.44780014914241,0.0,0.0,200.0,200.0
A,77,0.6711409395973155,0.6209917971662938,90.48657718120803,99.07009694258015,0.0,0.0,200.0,200.0
A,78,0.6711409395973155,0.27293064876957496,90.48657718120803,155.9237509321402,0.0,0.0,200.0,200.0
A,79,0.6711409395973155,0.4727815063385533,90.48657718120803,122.69966442953017,0.0,0.0,200.0,200.0
A,80,0.6711409395973155,0.6306860551826996,90.48657718120803,97.00577926920207,0.0,0.0,200.0,200.0
A,81,0.6711409395973155,0.609992542878449,90.48657718120803,100.46271439224456,0.0,0.0,200.0,200.0
A,82,0.6711409395973155,0.5331841909023117,90.48657718120803,112.64299030574198,0.0,0.0,200.0,200.0
A,83,0.6711409395973155,0.5699105145413871,90.48657718120803,108.14951528709918,0.0,0.0,200.0,200.0
A,84,0.6711409395973155,0.5779269202087994,90.48657718120803,105.8967188665175,0.0,0.0,200.0,200.0
A,85,0.6711409395973155,0.5544369873228934,90.48657718120803,109.3804996271439,0.0,0.0,200.0,200.0
A,86,0.6711409395973155,0.4791200596569724,90.48657718120803,121.68325876211783,0.0,0.0,200.0,200.0
A,87,0.6711409395973155,0.5859433258762119,90.48657718120803,104.54082774049216,0.0,0.0,200.0,200.0
A,88,0.6711409395973155,0.3637211036539896,90.48657718120803,140.81226696495153,0.0,0.0,200.0,200.0
A,89,0.6711409395973155,0.6584638329604774,90.48657718120803,93.12751677852347,0.0,0.0,200.0,200.0
A,90,0.6711409395973155,0.5659955257270693,90.48657718120803,107.7716256524981,0.0,0.0,200.0,200.0
A,91,0.6711409395973155,0.6616331096196868,90.48657718120803,91.9632736763609,0.0,0.0,200.0,200.0
A,92,0.6711409395973155,0.6487695749440716,90.48657718120803,94.09377330350483,0.0,0.0,200.0,200.0
A,93,0.6711409395973155,0.470917225950783,90.48657718120803,122.95395227442206,0.0,0.0,200.0,200.0
A,94,0.6711409395973155,0.4666293810589113,90.48657718120803,124.01286353467562,0.0,0.0,200.0,200.0
A,95,0.6711409395973155,0.645227442207308,90.48657718120803,94.36950037285605,0.0,0.0,200.0,200.0
A,96,0.45302013422818793,0.2960477255779269,126.10961968680088,151.68307233407904,0.0,0.0,200.0,200.0
A,97,0.6711409395973155,0.5988068605518271,90.48657718120803,104.72017151379565,0.0,0.0,200.0,200.0
A,98,0.6711409395973155,0.6012304250559284,90.48657718120803,102.4015659955257,0.0,0.0,200.0,200.0
A,99,0.6711409395973155,0.6338553318419091,90.48657718120803,96.57065622669647,0.0,0.0,200.0,200.0
A,100,0.6711409395973155,0.48732289336316187,90.48657718120803,121.09153616703951,0.0,0.0,200.0,200.0
B_ce,1,0.6711409395973155,0.4953392990305743,90.48657718120803,119.89112602535418,0.0,0.0,200.0,200.0
B_ce,2,0.6711409395973155,0.6556674123788218,90.48657718120803,93.54064131245337,0.0,0.0,200.0,200.0
B_ce,3,0.6711409395973155,0.651193139448173,90.48657718120803,93.91759880686052,0.0,0.0,200.0,200.0
B_ce,4,0.6711409395973155,0.6353467561521253,90.48657718120803,96.2628635346756,0.0,0.0,200.0,200.0
B_ce,5,0.6711409395973155,0.6653616703952275,90.48657718120803,91.38273676360922,0.0,0.0,200.0,200.0
B_ce,6,0.6711409395973155,0.4302759134973901,90.48657718120803,130.08296047725577,0.0,0.0,200.0,200.0
B_ce,7,0.6711409395973155,0.6470917225950784,90.48657718120803,94.39373601789707,0.0,0.0,200.0,200.0
B_ce,8,0.6711409395973155,0.6290082028337062,90.48657718120803,97.55201342281877,0.0,0.0,200.0,200.0
B_ce,9,0.6711409395973155,0.6666666666666666,90.48657718120803,91.18847874720356,0.0,0.0,200.0,200.0
B_ce,10,0.6711409395973155,0.5447427293064877,90.48657718120803,111.92561521252794,0.0,0.0,200.0,200.0
B_ce,11,0.6711409395973155,0.546607009694258,90.48657718120803,110.56953765846382,0.0,0.0,200.0,200.0
B_ce,12,0.6711409395973155,0.42505592841163314,90.48657718120803,130.8836689038031,0.0,0.0,200.0,200.0
B_ce,13,0.6711409395973155,0.6228560775540641,90.48657718120803,99.0257270693512,0.0,0.0,200.0,200.0
B_ce,14,0.6711409395973155,0.639634601043997,90.48657718120803,95.8212155108128,0.0,0.0,200.0,200.0
B_ce,15,0.6711409395973155,0.5682326621923938,90.48657718120803,107.56058911260251,0.0,0.0,200.0,200.0
B_ce,16,0.6711409395973155,0.6571588366890381,90.48657718120803,92.51118568232661,0.0,0.0,200.0,200.0
B_ce,17,0.6711409395973155,0.6172632363907532,90.48657718120803,99.72110365398954,0.0,0.0,200.0,200.0
B_ce,18,0.6711409395973155,0.6295674869500374,90.48657718120803,97.24645786726322,0.0,0.0,200.0,200.0
